seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
51,seed_51,C_physical_quantity,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,single,CatBoost,,,,"{""depth"": 6, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,38.07859339999959,0.8557619154475028,33.110211505148804,40003.28322112259,69996.82672139451,85299.00329660853,24318.016363343246,15680.420777809079,-2664.7174377782194,0.4365079365079365,32,21,,,,,,,,,
51,seed_51,C_physical_quantity,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,single,XGBoost,,,,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 300}",[],,{},complete,7.914102400001866,0.8853348105321224,29.375307917891348,35667.40065522698,57406.50281274489,68518.34752927361,22878.203735183535,16695.074030000003,1492.112069102175,0.3968253968253968,32,21,,,,,,,,,
51,seed_51,C_physical_quantity,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",[],,{},complete,1.935441899999205,0.8486983482141273,40.12966974296199,40971.08814145021,66683.59850738857,79587.12732094614,27496.346183312307,17763.406071521633,445.6473934253404,0.47619047619047616,32,21,,,,,,,,,
51,seed_51,C_physical_quantity,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.01}",[],0.01,"{""final_iterations"": 227}",complete,29.876401299999998,0.8631580848131597,27.98771874356674,38964.15260927098,64840.645335109875,77014.63420483371,24231.65328921871,14171.983934033677,6460.9695693040985,0.373015873015873,32,21,,,,,,,,,
51,seed_51,C_physical_quantity,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_no_tl,"Two-stage, no transfer",Mean,149367.6454396045,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 27, ""low"": 145}",complete,30.746068999998897,0.8737226877583388,30.84829734829703,37429.87084500693,56002.399883945356,66425.2211740355,25496.401826063877,14198.020627094043,-668.6194914520131,0.4365079365079365,32,21,0.8571428571428571,0.96,0.9056603773584906,167.0,126.0,76.0,50.0,70.0,56.0
51,seed_51,C_physical_quantity,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149367.6454396045,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 145}",complete,28.2294624999995,0.7729642989434845,34.11914978088546,50188.329566191365,81012.47148960066,96627.17007079779,32050.636368028183,22129.44724346116,4800.826503779618,0.3492063492063492,32,21,0.8571428571428571,0.96,0.9056603773584906,167.0,126.0,76.0,50.0,70.0,56.0
51,seed_51,C_physical_quantity,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149367.6454396045,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 98, ""low"": 145}",complete,17.10858719999851,0.8169709062614219,30.568743246268998,45062.54631569339,78077.90660428586,93610.95674955926,26736.42077523127,13429.021369258662,5062.242370076929,0.42857142857142855,32,21,0.8571428571428571,0.96,0.9056603773584906,167.0,126.0,76.0,50.0,70.0,56.0
51,seed_51,C_physical_quantity,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149367.6454396045,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 24, ""low"": 145}",complete,7.218158699999549,0.8817226558811818,29.846686185486345,36224.83748520772,60758.52130064209,70982.63635757913,23919.02839932045,14198.020627094043,1846.452883774927,0.42063492063492064,32,21,0.8571428571428571,0.96,0.9056603773584906,167.0,126.0,76.0,50.0,70.0,56.0
51,seed_51,C_physical_quantity,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_no_tl,"Two-stage, no transfer",Q3,180607.26672,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.001,"{""high"": 12, ""low"": 72}",complete,19.467989599999783,0.8195776459101605,31.1441580814773,44740.50031182354,74707.40804637976,82611.65975631429,27371.093615279413,13473.532505691086,3743.5340303332196,0.3412698412698413,32,21,0.90625,0.90625,0.90625,219.0,74.0,94.0,32.0,94.0,32.0
51,seed_51,C_physical_quantity,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_tl_exploratory,"Two-stage, transfer",Q3,180607.26672,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 119, ""low"": 72}",complete,17.919341099999656,0.8310105040232217,30.553046154115993,43299.76298332002,73561.9231166956,83611.09679754643,26403.685988698115,13473.532505691086,1205.41443031298,0.373015873015873,32,21,0.90625,0.90625,0.90625,219.0,74.0,94.0,32.0,94.0,32.0
