seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,single,CatBoost,,,,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,44.624803700000484,0.8242775983177804,14.074849361270262,54004.37816151341,90261.51511944961,115263.48545455965,23017.918839270416,10223.172365275585,-10439.073653036188,0.5,43,26,,,,,,,,,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,single,XGBoost,,,,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 300}",[],,{},complete,9.318454299999757,0.8337419093925609,15.867989087862359,52529.92718647495,83588.39996440896,105190.48196901387,26588.047324923118,10591.820222187507,-8932.736519997528,0.5,43,26,,,,,,,,,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 7, ""n_estimators"": 300}",[],,{},complete,1.9733126999999513,0.7615608845537418,14.276762647019419,62907.75048659276,104440.46425125847,133098.32552342524,25150.7282783472,12752.730693225556,-10429.656930365167,0.5079365079365079,43,26,,,,,,,,,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 64, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.05}",[],0.05,"{""final_iterations"": 84}",complete,15.95940789999986,0.9704708201441135,9.53189939616641,22138.138342980867,34742.63437234657,43112.785665476484,14315.938667219296,9246.23992858181,1012.1449235004263,0.42857142857142855,43,26,,,,,,,,,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,two_stage_no_tl,"Two-stage, no transfer",Mean,140511.27038840996,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.001,"{""high"": 74, ""low"": 80}",complete,27.57357600000023,0.9594699207247296,8.974584768798929,25936.06770112135,41350.93768024947,51866.042800430274,15013.513703653403,7782.961820580718,-5607.99031010441,0.5793650793650794,43,26,0.9242424242424242,0.9242424242424242,0.9242424242424242,162.0,131.0,60.0,66.0,60.0,66.0
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,two_stage_tl_exploratory,"Two-stage, transfer",Mean,140511.27038840996,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 80}",complete,29.720346199999767,0.8614720503153128,12.499364307668568,47949.502746507016,78433.01234451395,97226.99965755544,25030.191551629297,12013.057751453816,-7397.3643286444485,0.48412698412698413,43,26,0.9242424242424242,0.9242424242424242,0.9242424242424242,162.0,131.0,60.0,66.0,60.0,66.0
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,two_stage_tl_exploratory,"Two-stage, transfer",Mean,140511.27038840996,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3""]",0.01,"{""high"": 92, ""low"": 80}",complete,16.141650799999752,0.9648102025769539,9.42049447574382,24167.05819732804,37942.27899388501,46059.58385036747,15613.868314109046,8252.69259416662,-7320.613870818451,0.5793650793650794,43,26,0.9242424242424242,0.9242424242424242,0.9242424242424242,162.0,131.0,60.0,66.0,60.0,66.0
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,two_stage_tl_exploratory,"Two-stage, transfer",Mean,140511.27038840996,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.05,"{""high"": 61, ""low"": 80}",complete,12.350565899999765,0.9681915141409941,8.839288732699425,22976.66026360634,36347.750104124476,44691.74338021344,14261.617439270158,7283.048000888884,-558.2434479985527,0.5158730158730159,43,26,0.9242424242424242,0.9242424242424242,0.9242424242424242,162.0,131.0,60.0,66.0,60.0,66.0
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,two_stage_no_tl,"Two-stage, no transfer",Q3,171813.564,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 200, ""low"": 25}",complete,36.07647850000012,0.9487999614727017,10.869962636020205,29150.80473976848,47186.42870155668,55718.854331797585,17663.54128316057,9602.522325162521,-9662.389413677543,0.5873015873015873,43,26,0.9705882352941176,0.7674418604651163,0.8571428571428571,219.0,74.0,83.0,43.0,92.0,34.0
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,two_stage_tl_exploratory,"Two-stage, transfer",Q3,171813.564,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 25}",complete,28.779319199999918,0.8856625806011267,11.9546300269528,43562.17922884213,72606.47966725526,88868.68288287154,22155.14435527123,10499.443758110865,-11536.495702995528,0.5555555555555556,43,26,0.9705882352941176,0.7674418604651163,0.8571428571428571,219.0,74.0,83.0,43.0,92.0,34.0
