seed,split_id,feature_set,train_index_hash,test_index_hash,record_type,fold,cutoff_rule,transfer_strategy,fold_training_cutoff_value,base_epochs,high_epochs,frozen_layers,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,selection_rank
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Mean,Conservative,137828.82165415387,200.0,200.0,"[""dense_3"", ""dense_4""]",0.7849829884555113,22.19617739672427,46799.881854752515,81394.44382719566,89374.75692966621,28787.04773718773,15551.65978163171,-3494.225759787804,0.4387755102040816,23.0,19.0,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Mean,Balanced,137828.82165415387,200.0,145.0,"[""dense_3""]",0.9238489206022511,16.95119421764862,27851.3581322118,41246.55807053202,45036.77380900996,17290.77376581835,9869.01481944247,-483.8072252738609,0.4489795918367347,23.0,19.0,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Mean,Aggressive,137828.82165415387,200.0,92.0,[],0.808400469164576,24.36105388359936,44177.95074323462,78725.94932274788,86173.96735170158,24671.589499707858,14245.269940977829,2121.146515723172,0.42857142857142855,23.0,19.0,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3,Conservative,172227.54852,71.0,200.0,"[""dense_3"", ""dense_4""]",0.8862438895484593,21.058726345465708,34040.4829573561,56365.33616000777,61304.57407797036,21279.3641139637,11385.007069878986,-5691.782490165141,0.5204081632653061,23.0,19.0,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3,Balanced,172227.54852,71.0,7.0,"[""dense_3""]",0.9164218573739786,20.120568569937017,29177.94516296548,43266.10786828112,46552.01863999046,18792.1628753283,11385.007069878986,-4009.3881506528955,0.5,23.0,19.0,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3,Aggressive,172227.54852,71.0,22.0,[],0.7135774470638122,23.725752533360804,54014.69792660688,96482.12302171394,103526.32603102628,29130.537757691505,11327.341427131862,-9471.008324773446,0.5612244897959183,23.0,19.0,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3+IQR/2,Conservative,216709.01712000003,141.0,22.0,"[""dense_3"", ""dense_4""]",0.8681704625229927,17.074289623155835,36644.998661831945,67235.64237716666,73456.2131034491,20292.63296240748,8420.715013480461,-5477.141438716248,0.5612244897959183,23.0,19.0,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3+IQR/2,Balanced,216709.01712000003,141.0,8.0,"[""dense_3""]",0.8750901087665341,17.15158623350594,35670.299930938985,64697.12839304399,70642.72093634274,19272.085314931817,9586.16729010408,1166.9328879597201,0.5,23.0,19.0,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3+IQR/2,Aggressive,216709.01712000003,141.0,61.0,[],0.8531452428706384,18.195747081223697,38676.96217020311,68168.33761703955,74489.55225974819,22452.746304906253,9976.186505363861,-5221.569413990786,0.5510204081632653,23.0,19.0,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,1,Mean,Conservative,136472.1480826878,82.0,200.0,"[""dense_3"", ""dense_4""]",0.8481751296662668,17.325052801784754,38800.32049444676,56722.491119220744,65998.52268500457,22410.76831631156,12652.534783012117,796.1806712330318,0.3979591836734694,34.0,22.0,
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,1,Mean,Balanced,136472.1480826878,82.0,193.0,"[""dense_3""]",0.8672627735051898,15.048690349504746,36279.41060947253,57656.201168441,68594.17563297745,19759.798318118286,10733.892330529361,-4040.12928704378,0.42857142857142855,34.0,22.0,
