seed,split_id,feature_set,train_index_hash,test_index_hash,cutoff_rule,training_derived_cutoff_value,selected_hyperparameters,cv_f1,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count,elapsed_seconds
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,Mean,140511.27038840996,"{""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.916138125440451,0.9242424242424242,0.9242424242424242,0.9242424242424242,162,131,60,66,60,66,0.22657509999999093
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,Q3,171813.564,"{""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.8439337474120082,0.9705882352941176,0.7674418604651163,0.8571428571428571,219,74,83,43,92,34,0.22164270000030228
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,Q3+IQR/2,215802.75852000003,"{""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.9253828608667319,0.9047619047619048,0.7307692307692307,0.8085106382978723,245,48,100,26,105,21,0.19669199999998455
