seed,split_id,feature_set,train_index_hash,test_index_hash,model,search_type,candidate,mean_validation_mae,std_validation_mae,rank,selected,cutoff_rule,mean_validation_f1,std_validation_f1
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 4, ""iterations"": 300, ""learning_rate"": 0.03}",24914.83829523886,1878.1367745980922,4,False,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 4, ""iterations"": 300, ""learning_rate"": 0.1}",24307.153796852697,3536.9633348306293,3,False,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.03}",23442.979253841826,2878.8068694627377,1,True,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.1}",24247.382171787056,3517.011060599708,2,False,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 6, ""iterations"": 300, ""learning_rate"": 0.03}",26993.19396584579,2289.629450053406,8,False,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 6, ""iterations"": 300, ""learning_rate"": 0.1}",26182.333218192693,2950.4637653277578,7,False,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 6, ""iterations"": 600, ""learning_rate"": 0.03}",25996.61943560016,2983.7141354115656,5,False,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 6, ""iterations"": 600, ""learning_rate"": 0.1}",26165.007562915544,2980.193254388034,6,False,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 8, ""iterations"": 300, ""learning_rate"": 0.03}",28394.49720221364,2562.5009228195427,12,False,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 8, ""iterations"": 300, ""learning_rate"": 0.1}",27781.34187001915,2648.80398134429,11,False,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 8, ""iterations"": 600, ""learning_rate"": 0.03}",27473.394207257614,3022.086724792952,9,False,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,CatBoost,CatBoost_grid,"{""depth"": 8, ""iterations"": 600, ""learning_rate"": 0.1}",27766.050790808164,2689.601086610616,10,False,,,
