seed,split_id,feature_set,train_index_hash,test_index_hash,cutoff_rule,training_derived_cutoff_value,selected_hyperparameters,cv_f1,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count,elapsed_seconds
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,Mean,148157.26402827346,"{""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.9012127697520955,0.8703703703703703,0.9215686274509803,0.8952380952380953,167,126,75,51,72,54,0.3587475000003906
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,Q3,182425.19112,"{""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.8757896692679301,0.7586206896551724,0.7586206896551724,0.7586206896551724,219,74,97,29,97,29,0.31857880000006844
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,Q3+IQR/2,231146.88912,"{""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.8340631271665754,0.9230769230769231,0.5714285714285714,0.7058823529411765,249,44,105,21,113,13,0.3132307000005312
