seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,single,CatBoost,,,,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,36.57304519999889,0.6041429945393579,25.39411106485856,71266.7221715122,141326.09116415936,164882.12069220294,29162.131219793468,12626.994639897937,-8226.322938521522,0.4444444444444444,29,21,,,,,,,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}",[],,{},complete,7.2242846999988615,0.5689124565494673,24.069890651700344,74370.4404908123,147869.12500404296,172164.58626270216,33065.202326989085,13976.990417499997,-7441.5116257490145,0.3968253968253968,29,21,,,,,,,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 7, ""n_estimators"": 300}",[],,{},complete,1.9301572000003944,0.5405934922000418,23.85306002471322,76774.35709495466,151284.09801539686,176845.00680929486,33607.94569902002,13744.0208042255,-12584.488552548713,0.47619047619047616,29,21,,,,,,,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",[],0.001,"{""final_iterations"": 121}",complete,23.884130299999924,0.720503230777618,25.347869265491095,59883.33969302228,114101.81983620544,131741.92291890958,30557.037580535827,16816.52296109699,-1362.9849832223729,0.38095238095238093,29,21,,,,,,,,,
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_no_tl,"Two-stage, no transfer",Mean,148157.26402827346,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 43, ""low"": 44}",complete,23.378037600000425,0.7403378461209582,25.450920042283688,57719.418152828955,100620.93402384846,116207.54601944504,32119.008852024413,16657.13746270109,-2200.272078302338,0.42063492063492064,29,21,0.8703703703703703,0.9215686274509803,0.8952380952380953,167.0,126.0,75.0,51.0,72.0,54.0
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148157.26402827346,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 50, ""low"": 44}",complete,12.09064269999999,0.6607677012669622,26.453858148738018,65972.99715202193,123414.46472909907,144175.89158985636,35199.146504555814,21630.30376962822,-4909.04814518002,0.373015873015873,29,21,0.8703703703703703,0.9215686274509803,0.8952380952380953,167.0,126.0,75.0,51.0,72.0,54.0
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148157.26402827346,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 153, ""low"": 44}",complete,29.753020499999366,0.6562013156475082,25.26133900367252,66415.54214057952,126801.01111132445,146626.80394923646,33784.0016475292,16657.13746270109,-315.0799162334587,0.4444444444444444,29,21,0.8703703703703703,0.9215686274509803,0.8952380952380953,167.0,126.0,75.0,51.0,72.0,54.0
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148157.26402827346,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 4, ""low"": 44}",complete,5.737698399999317,0.5551591502363185,31.128802229533832,75547.47397393832,132551.21802029072,154629.36705919864,42867.758036040235,23705.64871945321,-123.37427961518482,0.3888888888888889,29,21,0.8703703703703703,0.9215686274509803,0.8952380952380953,167.0,126.0,75.0,51.0,72.0,54.0
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_no_tl,"Two-stage, no transfer",Q3,182425.19112,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.001,"{""high"": 39, ""low"": 30}",complete,22.592042799999945,0.7397021664411645,24.956683184744996,57790.026503474226,90697.22174825946,100362.0535784052,31545.913185969053,17020.416061876742,-2604.20640865669,0.47619047619047616,29,21,0.7586206896551724,0.7586206896551724,0.7586206896551724,219.0,74.0,97.0,29.0,97.0,29.0
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Q3,182425.19112,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 60, ""low"": 30}",complete,14.329605800000536,0.6744137738439996,24.455293042938067,64632.45147897674,122700.19774656428,142046.80658804174,33424.99038626516,17863.137962139503,-8498.941904069534,0.4523809523809524,29,21,0.7586206896551724,0.7586206896551724,0.7586206896551724,219.0,74.0,97.0,29.0,97.0,29.0
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Q3,182425.19112,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3""]",0.01,"{""high"": 5, ""low"": 30}",complete,5.672510600000351,0.7397940253900307,24.84031673802471,57779.82857089064,106399.50735430153,120499.74670665753,32600.828827133482,18008.056396923123,-3271.9024463941037,0.46825396825396826,29,21,0.7586206896551724,0.7586206896551724,0.7586206896551724,219.0,74.0,97.0,29.0,97.0,29.0
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Q3,182425.19112,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.05,"{""high"": 18, ""low"": 30}",complete,8.47407850000036,0.7616653104476614,24.792678223200994,55298.23198143154,97108.88365083365,110031.06705537824,32097.783309212966,18008.056396923123,-2708.383428527292,0.4603174603174603,29,21,0.7586206896551724,0.7586206896551724,0.7586206896551724,219.0,74.0,97.0,29.0,97.0,29.0
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_no_tl,"Two-stage, no transfer",Q3+IQR/2,231146.88912,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 35, ""low"": 22}",complete,20.357147699999587,0.752506017641606,23.140850490081284,56350.7808988661,94513.2906232541,108989.14396593512,30373.355731719115,16774.930105634303,-5509.144824938713,0.49206349206349204,29,21,0.9230769230769231,0.5714285714285714,0.7058823529411765,249.0,44.0,105.0,21.0,113.0,13.0
46,seed_46,B_no_component_costs,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,231146.88912,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 61, ""low"": 22}",complete,14.360212900000079,0.7115800049013075,22.554077545230943,60831.748469877086,117343.11209547604,136227.04704063362,31514.993347629174,16467.267376518023,-9915.479106589024,0.49206349206349204,29,21,0.9230769230769231,0.5714285714285714,0.7058823529411765,249.0,44.0,105.0,21.0,113.0,13.0
