seed,split_id,feature_set,train_index_hash,test_index_hash,cutoff_rule,training_derived_cutoff_value,selected_hyperparameters,cv_f1,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count,elapsed_seconds
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,Mean,148192.40824315403,"{""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.9295941632466941,0.7540983606557377,0.9019607843137255,0.8214285714285714,167,126,75,51,65,61,0.3245079000007536
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,Q3,180744.96168,"{""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7817584480600751,0.8333333333333334,0.8064516129032258,0.819672131147541,219,74,95,31,96,30,0.33681439999963914
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,Q3+IQR/2,229496.46768,"{""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.7614233841684822,0.9,0.8181818181818182,0.8571428571428571,248,45,104,22,106,20,0.3495870999995532
