seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,single,CatBoost,,,,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,36.04048909999892,0.8268134431173736,27.381852548111006,44971.62980053506,76330.01049925124,90150.69461550046,25157.184480036445,12896.490119020571,5630.268500873202,0.373015873015873,31,22,,,,,,,,,
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",[],,{},complete,6.9114709999994375,0.779156550341501,31.45683549949246,50783.63680474878,86407.98835516008,101663.45711728411,27885.352356830357,14948.526972499996,9173.359631373998,0.31746031746031744,31,22,,,,,,,,,
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 5, ""n_estimators"": 300}",[],,{},complete,2.064087499999914,0.6170218820745463,44.62502171720294,66875.7273013796,110423.36715414526,128732.30455214057,35551.41833314474,17745.195945760344,10693.461534127859,0.373015873015873,31,22,,,,,,,,,
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.05}",[],0.05,"{""final_iterations"": 98}",complete,33.006719999999405,0.8490601442939167,28.973316138525963,41983.97001153444,67847.31811895882,80080.58816425175,25890.91170411608,12736.279796911791,3438.001933908006,0.373015873015873,31,22,,,,,,,,,
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_no_tl,"Two-stage, no transfer",Mean,148192.40824315403,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 116, ""low"": 80}",complete,41.346140200000264,0.7700381158033852,39.199559968579706,51821.438834055014,73060.53869236728,86213.55738568441,30984.142540983947,16104.359582295863,6693.13530510903,0.42857142857142855,31,22,0.7540983606557377,0.9019607843137255,0.8214285714285714,167.0,126.0,75.0,51.0,65.0,61.0
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148192.40824315403,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 80}",complete,34.073969000000034,0.5735763956050515,35.421089183297816,70567.08149269095,121860.48236396827,142661.0203905561,38883.32471059659,21212.740175206614,7753.168549905639,0.3888888888888889,31,22,0.7540983606557377,0.9019607843137255,0.8214285714285714,167.0,126.0,75.0,51.0,65.0,61.0
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148192.40824315403,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 4, ""low"": 80}",complete,5.056737599999906,0.632102162892213,39.153332053238515,65545.84327333226,105092.92949900664,122929.9034983435,38862.71187224784,23763.4378125789,13674.670670351348,0.38095238095238093,31,22,0.7540983606557377,0.9019607843137255,0.8214285714285714,167.0,126.0,75.0,51.0,65.0,61.0
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148192.40824315403,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 30, ""low"": 80}",complete,9.86603549999927,0.5115411154940577,52.77636461250532,75525.83658595163,84101.8270604603,99108.37692087688,36190.25254918777,15981.38496853843,7590.096131677746,0.42857142857142855,31,22,0.7540983606557377,0.9019607843137255,0.8214285714285714,167.0,126.0,75.0,51.0,65.0,61.0
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_no_tl,"Two-stage, no transfer",Q3,180744.96168,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 101, ""low"": 37}",complete,32.14672970000083,0.6128632405725624,46.936155226414485,67237.83841149333,69616.73605175811,81539.41720406945,28823.871767372082,11213.166193955905,6757.616786487014,0.4365079365079365,31,22,0.8333333333333334,0.8064516129032258,0.819672131147541,219.0,74.0,95.0,31.0,96.0,30.0
44,seed_44,C_physical_quantity,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Q3,180744.96168,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 37}",complete,34.08770220000042,0.749467979282505,31.34717724790031,54089.52387469176,93666.5644795384,109289.7355155832,28340.55120454259,14112.449896697832,4422.12849907971,0.4444444444444444,31,22,0.8333333333333334,0.8064516129032258,0.819672131147541,219.0,74.0,95.0,31.0,96.0,30.0
