seed,split_id,feature_set,train_index_hash,test_index_hash,record_type,fold,cutoff_rule,transfer_strategy,fold_training_cutoff_value,base_epochs,high_epochs,frozen_layers,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,selection_rank,source_task
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,2.0,Mean,Balanced,147198.54769859248,198.0,17.0,"[""dense_3""]",0.9110156379194988,11.791419045588796,20458.641890562423,17334.28714469952,19726.053514470736,13717.386743797651,9975.82085820059,-426.6462960936328,0.4639175257731959,18.0,8.0,,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,2.0,Mean,Aggressive,147198.54769859248,198.0,67.0,[],0.8857255259098022,12.08415193465638,23184.331101124582,35030.53874934138,48265.379969398615,14980.42491538046,9975.82085820059,-1866.1827445014872,0.5051546391752577,18.0,8.0,,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,2.0,Q3,Conservative,179975.16216,42.0,200.0,"[""dense_3"", ""dense_4""]",0.9188976208299646,13.208431831886616,19531.551905227272,29099.739634829595,21107.024666369867,14500.989452346828,10929.276458908658,3679.871317031037,0.4123711340206185,18.0,8.0,,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,2.0,Q3,Balanced,179975.16216,42.0,16.0,"[""dense_3""]",0.9438221041722046,12.271295739436365,16255.588207035093,21099.23395352111,27524.252022648616,12763.983352754936,10648.165575028455,627.4278945293827,0.4329896907216495,18.0,8.0,,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,2.0,Q3,Aggressive,179975.16216,42.0,18.0,[],0.9092414605329576,13.216433421833834,20661.588318508428,33782.56795075252,35151.86351110413,14836.349679354353,11121.859786309067,2345.3066299223688,0.422680412371134,18.0,8.0,,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,2.0,Q3+IQR/2,Conservative,227498.72112,116.0,76.0,"[""dense_3"", ""dense_4""]",0.9344463161609844,9.924463876555793,17559.75717252017,30379.838400029297,37176.57097177876,11704.324657430834,7217.331451234233,785.0153937118349,0.4742268041237113,18.0,8.0,,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,2.0,Q3+IQR/2,Balanced,227498.72112,116.0,13.0,"[""dense_3""]",0.935853710762094,10.008895681030385,17370.236195269088,29786.915204690584,36724.25741780884,12092.905148620996,8592.519767939586,377.6516324963662,0.4845360824742268,18.0,8.0,,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,2.0,Q3+IQR/2,Aggressive,227498.72112,116.0,43.0,[],0.925936452424951,9.98560072492634,18664.751409577704,33743.745234808295,46184.173030261336,12339.060190833325,8592.519767939586,-2513.452589868869,0.4948453608247423,18.0,8.0,,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,aggregate,,Mean,Balanced,,,,,0.9007091106756465,14.597101204247387,28196.47021074892,38745.68212789085,44452.334318819376,,,,,,,1.0,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,aggregate,,Q3,Balanced,,,,,0.9030917477110002,17.246960378274334,28041.43341022111,41694.89260913404,49014.85273903915,,,,,,,2.0,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,aggregate,,Q3+IQR/2,Balanced,,,,,0.8936633188811148,15.021333638478154,29645.8535077831,45344.62992032696,52418.58516502576,,,,,,,3.0,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,aggregate,,Q3,Conservative,,,,,0.8810770567906617,17.893281162097846,31213.452000020672,49470.45258433658,52980.13867939749,,,,,,,4.0,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,aggregate,,Q3+IQR/2,Conservative,,,,,0.8910909780132705,14.573851234332558,30005.80958821441,50990.60957218106,59378.48022485792,,,,,,,5.0,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,aggregate,,Mean,Aggressive,,,,,0.8697088190444945,17.10362298641728,32131.31989488062,52272.89400722143,61536.81645961298,,,,,,,6.0,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,aggregate,,Mean,Conservative,,,,,0.8142418015828691,18.55032694752099,38509.70026323388,60123.55419766351,63694.86089164205,,,,,,,7.0,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,aggregate,,Q3+IQR/2,Aggressive,,,,,0.8336969242020843,15.614171651414386,36614.7047110008,60906.5195203351,73411.6152795377,,,,,,,8.0,A_all_21_seed45
45,seed_45,A_all_21,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,aggregate,,Q3,Aggressive,,,,,0.8165596549541344,19.211771313957023,38703.60768352153,65225.05153358344,71659.36335581777,,,,,,,9.0,A_all_21_seed45
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,0.0,Mean,Conservative,149041.63553130318,53.0,200.0,"[""dense_3"", ""dense_4""]",0.728879127456167,27.396724504576422,47779.948381883725,81295.96444404434,108564.04625696744,28596.54803933144,18493.094677008536,1065.0834143502752,0.4183673469387755,23.0,12.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,0.0,Mean,Balanced,149041.63553130318,53.0,29.0,"[""dense_3""]",0.8267298900841717,24.33116175809966,38196.71593834424,67758.16776905011,82245.57861172191,22917.027013057606,13213.355131805438,454.83062013381857,0.3979591836734694,23.0,12.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,0.0,Mean,Aggressive,149041.63553130318,53.0,33.0,[],0.7557937108110112,25.522804292535916,45346.379854593135,80362.2019897892,108764.39802231922,25222.625030034764,13612.888178139794,-1765.8242760959183,0.4285714285714285,23.0,12.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,0.0,Q3,Conservative,186732.17316,49.0,67.0,"[""dense_3"", ""dense_4""]",0.8347437756860784,20.15311412212733,37302.94436030904,69792.03249558152,88167.80374007588,20332.455672025564,10413.902946398586,183.17655413466943,0.4795918367346938,23.0,12.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,0.0,Q3,Balanced,186732.17316,49.0,63.0,"[""dense_3""]",0.8083400323198641,19.97391246678477,40172.59669463357,77520.9508415526,100079.56852577008,20712.535615446428,10413.902946398586,-1408.5402196314867,0.4897959183673469,23.0,12.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,0.0,Q3,Aggressive,186732.17316,49.0,1.0,[],0.6208014055111098,26.51961131272173,56506.3895253792,106288.2050311765,95578.22484691476,33139.83196559508,11713.37334227423,23736.224718818907,0.4183673469387755,23.0,12.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,0.0,Q3+IQR/2,Conservative,238887.08046000003,95.0,178.0,"[""dense_3"", ""dense_4""]",0.8814925778005996,15.545663948607686,31589.079814529272,56793.92058144762,72845.438328515,20053.355272643505,12722.184509147157,-4873.067416226748,0.6836734693877551,23.0,12.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,0.0,Q3+IQR/2,Balanced,238887.08046000003,95.0,16.0,"[""dense_3""]",0.8654605258020447,16.0002746118286,33658.058622362456,60332.40030740301,69859.78837739385,20897.817492705308,12722.184509147157,-4285.416522220655,0.6938775510204082,23.0,12.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,0.0,Q3+IQR/2,Aggressive,238887.08046000003,95.0,31.0,[],0.7459794881088422,17.38380704177764,46248.60023873028,80016.67285586627,102595.9991702341,24243.95431127501,12722.184509147157,-885.825175646726,0.6836734693877551,23.0,12.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,1.0,Mean,Conservative,156415.819392,147.0,48.0,"[""dense_3"", ""dense_4""]",0.8188155367137475,17.16202428523075,32000.064835476805,50414.27955786032,60053.2359864486,21335.49479803121,12474.51422081669,9691.396825233793,0.2857142857142857,16.0,10.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,1.0,Mean,Balanced,156415.819392,147.0,11.0,"[""dense_3""]",0.8317768866107138,15.546628692576675,30834.23759326833,56966.66127429049,68973.94811678755,19006.97616378531,11235.506971406256,7580.78608629836,0.3061224489795918,16.0,10.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,1.0,Mean,Aggressive,156415.819392,147.0,16.0,[],0.6862590021552847,18.633432723200617,42109.10569608906,56080.3421192672,68125.13775795385,22811.99594237748,11980.67416565783,5797.006985294582,0.3571428571428571,16.0,10.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,1.0,Q3,Conservative,197218.59084,198.0,68.0,"[""dense_3"", ""dense_4""]",0.8521678270035058,13.565308674934082,28905.12565554652,43842.83668200728,48908.14690135815,16464.937776336657,8332.163558965593,4572.28248316634,0.3877551020408163,16.0,10.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,1.0,Q3,Balanced,197218.59084,198.0,39.0,"[""dense_3""]",0.8640257706888518,13.29957642992222,27721.62499556913,44522.16167249653,54768.65342955495,16411.050136158432,7854.474372233642,5034.293274435654,0.3775510204081632,16.0,10.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,1.0,Q3,Aggressive,197218.59084,198.0,6.0,[],0.8354399524687427,13.571431380277158,30496.68144946824,59392.03943687193,74092.67458994014,18010.186268734426,7854.474372233642,-3211.501975789052,0.4591836734693877,16.0,10.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,1.0,Q3+IQR/2,Conservative,252319.77054000003,54.0,200.0,"[""dense_3"", ""dense_4""]",0.8799753600022158,15.488617531276748,26045.073498545557,46726.317315311775,54905.397156833256,17487.25818247672,10273.618086183298,6369.494480935402,0.336734693877551,16.0,10.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,1.0,Q3+IQR/2,Balanced,252319.77054000003,54.0,37.0,"[""dense_3""]",0.9067129704233636,14.933939843198848,22961.54007239596,33837.677278767966,36021.120282972646,15711.810887266747,10160.362466297156,5629.72941683804,0.336734693877551,16.0,10.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,1.0,Q3+IQR/2,Aggressive,252319.77054000003,54.0,2.0,[],-0.131697506085791,24.15575795511362,79975.24160256726,164025.88220367223,184294.50398499027,35844.79765905484,10273.618086183298,25905.0497946499,0.3265306122448979,16.0,10.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,2.0,Mean,Conservative,139060.98474757207,200.0,200.0,"[""dense_3"", ""dense_4""]",0.8131592466817945,19.512011272076947,54601.43858960477,82853.24887965676,103005.5366970152,30670.099700018047,15999.771398972982,-14922.99380777085,0.5463917525773195,39.0,24.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,2.0,Mean,Balanced,139060.98474757207,200.0,63.0,"[""dense_3""]",0.9310171464703106,19.09685060240709,33177.133330437166,46448.86942933583,55622.350987423335,19804.713134318292,10098.274008393346,-6276.380989234804,0.5670103092783505,39.0,24.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,2.0,Mean,Aggressive,139060.98474757207,200.0,52.0,[],0.9493588926215438,19.308190784662205,28426.270041297543,36974.2178735099,42005.3734465207,18530.00647479265,10823.70732310877,-2462.452584358527,0.5463917525773195,39.0,24.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,2.0,Q3,Conservative,167574.41442,76.0,200.0,"[""dense_3"", ""dense_4""]",0.8528694581183316,13.04448233173543,48452.89131396655,74890.20583475669,92373.1250736259,25256.911123790247,9899.832387808803,-15605.028423760708,0.6082474226804123,39.0,24.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,2.0,Q3,Balanced,167574.41442,76.0,26.0,"[""dense_3""]",0.8953013799681055,14.901020301060267,40873.2111861741,61541.71098689845,76384.55216075374,22921.13891216401,9297.615973453389,-15172.985531961112,0.6494845360824743,39.0,24.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,2.0,Q3,Aggressive,167574.41442,76.0,1.0,[],0.7521292829008637,35.925503274484306,62889.89824380213,66257.5513003967,66630.62602409959,30117.11783656244,10923.67000926916,9098.567991423291,0.4845360824742268,39.0,24.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,2.0,Q3+IQR/2,Conservative,208542.28581,33.0,189.0,"[""dense_3"", ""dense_4""]",0.9057007906356088,16.608393237907013,38790.22566776513,58319.78274714132,70908.71699529992,21025.23667523027,11309.733855092984,-9427.983514274796,0.6185567010309279,39.0,24.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,2.0,Q3+IQR/2,Balanced,208542.28581,33.0,10.0,"[""dense_3""]",0.8710141475098028,17.057540703483536,45366.922504368136,69121.56926951108,85957.43748409218,23275.82162513996,12781.504738778747,-12938.271222074023,0.6391752577319587,39.0,24.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,fold,2.0,Q3+IQR/2,Aggressive,208542.28581,33.0,30.0,[],0.6335964105916584,19.42876271369632,76462.43779461172,119164.128958032,149525.2625027144,33465.993929057266,11309.733855092984,-21737.984932354637,0.6391752577319587,39.0,24.0,,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,aggregate,,Q3+IQR/2,Conservative,,,,,0.8890562428128082,15.880891572597148,32141.459660279987,53946.67354796691,66219.85082688273,,,,,,,1.0,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,aggregate,,Q3+IQR/2,Balanced,,,,,0.881062547911737,15.99725171950366,33995.50706637552,54430.548951894016,63946.11538148623,,,,,,,2.0,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,aggregate,,Mean,Balanced,,,,,0.8631746410550654,19.658213684361144,34069.36228734991,57057.89949089214,68947.2925719776,,,,,,,3.0,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,aggregate,,Mean,Aggressive,,,,,0.7971372018626132,21.154809266799575,38627.251863993246,57805.5873275221,72964.96974226458,,,,,,,4.0,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,aggregate,,Q3,Balanced,,,,,0.8558890609922738,16.05816973258909,36255.810958792266,61194.94116698253,77077.59137202625,,,,,,,5.0,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,aggregate,,Q3,Conservative,,,,,0.8465936869359719,15.587635042932282,38220.32044327404,62841.69167078184,76483.02523835331,,,,,,,6.0,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,aggregate,,Mean,Conservative,,,,,0.7869513036172364,21.35692002062804,44793.81726898843,71521.16429385381,90540.9396468104,,,,,,,7.0,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,aggregate,,Q3,Aggressive,,,,,0.7361235469602386,25.33884865582773,49964.323072883184,77312.59858948171,78767.1751536515,,,,,,,8.0,A_all_21_seed46
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,aggregate,,Q3+IQR/2,Aggressive,,,,,0.4159594642049032,20.322775903529195,67562.09321196975,121068.89467252349,145471.9218859796,,,,,,,9.0,A_all_21_seed46
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0.0,Mean,Conservative,149846.952096,111.0,200.0,"[""dense_3"", ""dense_4""]",0.8261461486336488,18.22592156370298,41093.15705800946,68490.4568836085,77535.05285408595,25748.79529440622,16102.673789334922,-110.2873652539402,0.3979591836734694,25.0,18.0,,A_all_21_seed47
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0.0,Mean,Balanced,149846.952096,111.0,31.0,"[""dense_3""]",0.9227923470837563,14.690854580228224,27384.67084102682,43394.599056645005,50676.61874061661,17711.146796403544,11490.520709376591,-3685.726529324293,0.5,25.0,18.0,,A_all_21_seed47
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0.0,Mean,Aggressive,149846.952096,111.0,23.0,[],0.8896987945411471,15.96538934317435,32731.61840581625,49405.37735892236,57833.20785912003,20105.22486805652,11370.207488149788,-1869.261924659357,0.4387755102040816,25.0,18.0,,A_all_21_seed47
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0.0,Q3,Conservative,184383.13608000003,55.0,30.0,"[""dense_3"", ""dense_4""]",0.8310626228399187,15.85724922798461,40507.946119762346,75450.35116982776,87727.21839160832,21944.70600206078,12845.517789504973,-10502.095431462223,0.5102040816326531,25.0,18.0,,A_all_21_seed47
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0.0,Q3,Balanced,184383.13608000003,55.0,17.0,"[""dense_3""]",0.926319865477841,15.738736905476484,26751.77204330347,42747.66986958864,48325.96769919736,19234.88485767786,12931.35689616762,568.6397217778207,0.4387755102040816,25.0,18.0,,A_all_21_seed47
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0.0,Q3,Aggressive,184383.13608000003,55.0,15.0,[],0.7616487569759507,17.982325590922187,48115.61714976829,88337.78111069647,98177.77491584267,26626.863836180448,12796.533904890735,-6756.961205066415,0.4591836734693877,25.0,18.0,,A_all_21_seed47
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0.0,Q3+IQR/2,Conservative,233066.58840000004,101.0,200.0,"[""dense_3"", ""dense_4""]",0.914544355519674,16.083962672726567,28810.29644111735,49756.50816684082,56824.46792813435,19292.116270726503,11435.91517587354,292.09829181651094,0.4081632653061224,25.0,18.0,,A_all_21_seed47
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0.0,Q3+IQR/2,Balanced,233066.58840000004,101.0,44.0,"[""dense_3""]",0.8838299226796997,16.606180554753834,33591.1203738826,52344.95466556941,60928.04233249135,20488.65102896664,10926.03179097116,193.1917867841599,0.4183673469387755,25.0,18.0,,A_all_21_seed47
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0.0,Q3+IQR/2,Aggressive,233066.58840000004,101.0,22.0,[],0.6927384864882671,20.69067080981227,54630.02921384551,92563.76191945022,100514.06467527062,29268.94185599534,11435.91517587354,12706.575555411922,0.3979591836734694,25.0,18.0,,A_all_21_seed47
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1.0,Mean,Conservative,143721.93195692307,182.0,200.0,"[""dense_3"", ""dense_4""]",0.7521287618978234,16.303207998227233,54736.57150023308,87113.08062342189,113033.14437443316,29971.92966959609,17791.258164709252,-1419.159048534963,0.3877551020408163,33.0,18.0,,A_all_21_seed47
