seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count,source_task,analysis_label
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Q3,182425.19112,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 5, ""low"": 33}",complete,4.847517599999264,0.9456209840572234,14.099863584761904,26413.946203283936,42644.80044524297,47742.52505079311,18420.60483586622,13036.070300164974,1865.2467540142932,0.4047619047619047,29,21,0.8846153846153846,0.7931034482758621,0.8363636363636363,219.0,74.0,97.0,29.0,100.0,26.0,A_all_21_seed46,Two-stage TL | Q3 | Balanced
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Q3,182425.19112,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 16, ""low"": 33}",complete,6.662340400000176,0.9046339160857736,15.252802620887104,34979.5800733406,42982.52396981099,46077.09450924055,20001.678207979083,12596.407989614054,-148.22143251480895,0.4682539682539682,29,21,0.8846153846153846,0.7931034482758621,0.8363636363636363,219.0,74.0,97.0,29.0,100.0,26.0,A_all_21_seed46,Two-stage TL | Q3 | Aggressive
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_no_tl,"Two-stage, no transfer",Q3+IQR/2,231146.88912,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 35, ""low"": 65}",complete,25.53213340000002,0.8746742916562578,13.020571921746486,40099.383975560646,62729.06124320822,72497.61643537677,19903.689687897648,8631.18295741317,-1259.6223222049794,0.5,29,21,0.9333333333333332,0.6666666666666666,0.7777777777777778,249.0,44.0,105.0,21.0,111.0,15.0,A_all_21_seed46,Two-stage no TL | Q3+IQR/2
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,231146.88912,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 52, ""low"": 65}",complete,11.424398600000131,0.9040808818226784,11.89523156627954,35080.857911972846,67174.9588648702,77803.981845794,18556.785320037136,8174.906713249053,-4117.291873658557,0.4841269841269841,29,21,0.9333333333333332,0.6666666666666666,0.7777777777777778,249.0,44.0,105.0,21.0,111.0,15.0,A_all_21_seed46,Two-stage TL | Q3+IQR/2 | Conservative
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,231146.88912,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 4, ""low"": 65}",complete,4.699932499999704,0.8734883034705458,12.133498307610244,40288.67240513247,77813.97985515403,90463.44221415569,19926.453275625077,8405.661441704724,-7495.861042951935,0.5079365079365079,29,21,0.9333333333333332,0.6666666666666666,0.7777777777777778,249.0,44.0,105.0,21.0,111.0,15.0,A_all_21_seed46,Two-stage TL | Q3+IQR/2 | Balanced
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,231146.88912,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 35, ""low"": 65}",complete,9.691783600000235,0.9322192341480844,11.879980566728111,29489.733829395605,50830.57028960971,58223.51552377884,17530.047082867837,8631.18295741317,-4532.633209539473,0.5,29,21,0.9333333333333332,0.6666666666666666,0.7777777777777778,249.0,44.0,105.0,21.0,111.0,15.0,A_all_21_seed46,Two-stage TL | Q3+IQR/2 | Aggressive
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_nested_selected,"Two-stage TL, training-selected",Q3+IQR/2,231146.88912,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""selection_endpoint"": ""rmse_q3"", ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 52, ""low"": 65}",complete,11.424398600000131,0.9040808818226784,11.89523156627954,35080.857911972846,67174.9588648702,77803.981845794,18556.785320037136,8174.906713249053,-4117.291873658557,0.4841269841269841,29,21,0.9333333333333332,0.6666666666666666,0.7777777777777778,249.0,44.0,105.0,21.0,111.0,15.0,A_all_21_seed46,Two-stage TL | training-selected
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,CatBoost,,,,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,44.43413680000003,0.9344644840240108,16.778778136734132,25158.758951610325,42616.11187182016,48241.2258815013,16169.45926742454,8124.535535003641,-387.69555385665,0.4841269841269841,28,20,,,,,,,,,,A_all_21_seed47,CatBoost
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,XGBoost,,,,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 600}",[],,{},complete,8.061373400000775,0.8838110599223646,18.919940123667374,33499.10835204408,62609.69596638975,70375.6610569344,19540.990658675142,10381.983588750008,-707.2086124657428,0.4444444444444444,28,20,,,,,,,,,,A_all_21_seed47,XGBoost
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 7, ""n_estimators"": 300}",[],,{},complete,1.9715149000003291,0.8190463859460851,23.16343562901349,41805.60215684599,63639.59374564458,70188.17727260597,24294.15049933824,12939.22195799758,6447.58954833872,0.4603174603174603,28,20,,,,,,,,,,A_all_21_seed47,Monotonic GBM
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 32, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}",[],0.01,"{""final_iterations"": 65}",complete,23.943461700000626,0.9582979125174876,12.106175119431304,20069.18563487483,34381.63493165802,40023.99953669512,13435.107165439236,8398.282308376969,-6101.984992379345,0.6666666666666666,28,20,,,,,,,,,,A_all_21_seed47,ANN
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_no_tl,"Two-stage, no transfer",Mean,149455.57376518776,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 104, ""low"": 196}",complete,54.94345450000037,0.954909101272597,14.463852612757808,20868.695314323417,33707.18465183841,39093.79010459704,13598.227458268091,7936.097707838322,-2110.462852556019,0.5317460317460317,28,20,0.8727272727272727,0.96,0.9142857142857144,167.0,126.0,76.0,50.0,71.0,55.0,A_all_21_seed47,Two-stage no TL | Mean
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149455.57376518776,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 196}",complete,32.55660040000021,0.9109499792846104,16.871512348381856,29327.01524936792,46632.34925554651,51879.36953018825,18159.48634101762,9189.899831077695,961.4541462497714,0.4761904761904761,28,20,0.8727272727272727,0.96,0.9142857142857144,167.0,126.0,76.0,50.0,71.0,55.0,A_all_21_seed47,Two-stage TL | Mean | Conservative
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149455.57376518776,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 9, ""low"": 196}",complete,5.497554000000491,0.9500022621603272,15.05124547292495,21974.855607828857,32801.09671972666,37423.6281426618,14585.425241982985,8212.804311607455,-1033.219493625322,0.5396825396825397,28,20,0.8727272727272727,0.96,0.9142857142857144,167.0,126.0,76.0,50.0,71.0,55.0,A_all_21_seed47,Two-stage TL | Mean | Balanced
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149455.57376518776,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 122, ""low"": 196}",complete,23.485822999999986,0.9341486818296658,15.905103244228403,25219.303547901924,43102.85001105284,47084.27246074972,16364.727971943106,9532.670862657767,3575.736648743755,0.4365079365079365,28,20,0.8727272727272727,0.96,0.9142857142857144,167.0,126.0,76.0,50.0,71.0,55.0,A_all_21_seed47,Two-stage TL | Mean | Aggressive
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_no_tl,"Two-stage, no transfer",Q3,186341.08104,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 200, ""low"": 50}",complete,44.928474399999686,0.8717292657550437,25.94366050702984,35197.7289817271,33838.9350170096,38007.74895422496,16374.296683064467,8245.446591816857,2164.7032331946707,0.4444444444444444,28,20,0.8387096774193549,0.9285714285714286,0.8813559322033898,219.0,74.0,98.0,28.0,95.0,31.0,A_all_21_seed47,Two-stage no TL | Q3
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Q3,186341.08104,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 50}",complete,32.464045599999736,0.8789170603140418,17.783254491637813,34197.34035234774,62092.31263545807,66452.23017994952,19739.619522830817,9367.778970218133,1489.2128573585264,0.4285714285714285,28,20,0.8387096774193549,0.9285714285714286,0.8813559322033898,219.0,74.0,98.0,28.0,95.0,31.0,A_all_21_seed47,Two-stage TL | Q3 | Conservative
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Q3,186341.08104,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 14, ""low"": 50}",complete,6.200890600000093,0.9380830808703042,19.40171908765609,24454.31611094057,31874.38116340735,34772.433221738735,15482.818386672505,8648.766724652014,641.2809723578895,0.4682539682539682,28,20,0.8387096774193549,0.9285714285714286,0.8813559322033898,219.0,74.0,98.0,28.0,95.0,31.0,A_all_21_seed47,Two-stage TL | Q3 | Balanced
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Q3,186341.08104,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 1, ""low"": 50}",complete,4.766306699999404,0.4082793784554404,27.50662987719727,75597.80832964627,154445.39740299716,179259.29961663482,37849.531941616886,11143.352001454725,-27532.01735743515,0.5952380952380952,28,20,0.8387096774193549,0.9285714285714286,0.8813559322033898,219.0,74.0,98.0,28.0,95.0,31.0,A_all_21_seed47,Two-stage TL | Q3 | Aggressive
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_no_tl,"Two-stage, no transfer",Q3+IQR/2,236416.03020000004,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 87, ""low"": 130}",complete,44.68342790000042,0.9358752288672172,12.365885090067588,24886.49680548285,46359.8361778284,52572.77451634344,15879.16525033853,8297.590384080962,549.5571079400357,0.5,28,20,0.85,0.85,0.85,253.0,40.0,106.0,20.0,106.0,20.0,A_all_21_seed47,Two-stage no TL | Q3+IQR/2
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,236416.03020000004,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 130}",complete,32.32984620000025,0.92512753268819,12.517411181059856,26891.3078828446,51150.32389181843,56879.412357973495,16690.417923079724,8500.949988463217,1037.0799471688076,0.4761904761904761,28,20,0.85,0.85,0.85,253.0,40.0,106.0,20.0,106.0,20.0,A_all_21_seed47,Two-stage TL | Q3+IQR/2 | Conservative
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,236416.03020000004,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 2, ""low"": 130}",complete,4.542749500000355,0.8748541619864746,14.31670361147411,34766.34679863177,69291.84345625035,73849.26128698415,21339.567908256635,8574.513492819802,7377.198774103327,0.4603174603174603,28,20,0.85,0.85,0.85,253.0,40.0,106.0,20.0,106.0,20.0,A_all_21_seed47,Two-stage TL | Q3+IQR/2 | Balanced
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,236416.03020000004,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 150, ""low"": 130}",complete,26.993442299999515,0.9396138316727944,12.204019389361358,24150.13646865828,44572.92415087757,50758.28154613106,15736.635600048514,8385.351245733262,-2559.3806430147765,0.5158730158730159,28,20,0.85,0.85,0.85,253.0,40.0,106.0,20.0,106.0,20.0,A_all_21_seed47,Two-stage TL | Q3+IQR/2 | Aggressive
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_nested_selected,"Two-stage TL, training-selected",Mean,149455.57376518776,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""selection_endpoint"": ""rmse_q3"", ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 9, ""low"": 196}",complete,5.497554000000491,0.9500022621603272,15.05124547292495,21974.855607828857,32801.09671972666,37423.6281426618,14585.425241982985,8212.804311607455,-1033.219493625322,0.5396825396825397,28,20,0.8727272727272727,0.96,0.9142857142857144,167.0,126.0,76.0,50.0,71.0,55.0,A_all_21_seed47,Two-stage TL | training-selected
48,seed_48,A_all_21,e9e1331b27f17b73295707f546e198a7a805e20e4e4c0ce431a42529e21c8740,1115fcdeb87f670a34953e9a399af07ab4d3812db875679a38639579782c77b2,single,CatBoost,,,,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,44.30214100000012,0.9107045644080493,14.221306587422871,30448.775538888407,47400.80879700944,52558.22562473699,18802.516608972222,10540.926330462287,-4285.556749769614,0.5,41,32,,,,,,,,,,A_all_21_seed48,CatBoost
48,seed_48,A_all_21,e9e1331b27f17b73295707f546e198a7a805e20e4e4c0ce431a42529e21c8740,1115fcdeb87f670a34953e9a399af07ab4d3812db875679a38639579782c77b2,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}",[],,{},complete,8.039493600000242,0.8141144187553708,15.400295825806372,43931.70457833789,71988.5777806137,80848.89886921791,23416.391809568457,11035.28157125,-7769.389107316477,0.5158730158730159,41,32,,,,,,,,,,A_all_21_seed48,XGBoost
48,seed_48,A_all_21,e9e1331b27f17b73295707f546e198a7a805e20e4e4c0ce431a42529e21c8740,1115fcdeb87f670a34953e9a399af07ab4d3812db875679a38639579782c77b2,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",[],,{},complete,1.8051788000002489,0.8181748860937096,20.09823236713123,43449.23524358931,68062.560523303,75478.8969694023,26033.25862106065,14833.44678282758,-2897.525621974792,0.5714285714285714,41,32,,,,,,,,,,A_all_21_seed48,Monotonic GBM
48,seed_48,A_all_21,e9e1331b27f17b73295707f546e198a7a805e20e4e4c0ce431a42529e21c8740,1115fcdeb87f670a34953e9a399af07ab4d3812db875679a38639579782c77b2,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 64, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.01}",[],0.01,"{""final_iterations"": 110}",complete,24.348910599999726,0.9444560093524624,11.721155805569676,24014.510696640697,36747.28676200762,41194.02251348944,15697.975218932008,10530.1896078234,2748.886024317073,0.365079365079365,41,32,,,,,,,,,,A_all_21_seed48,ANN
48,seed_48,A_all_21,e9e1331b27f17b73295707f546e198a7a805e20e4e4c0ce431a42529e21c8740,1115fcdeb87f670a34953e9a399af07ab4d3812db875679a38639579782c77b2,two_stage_no_tl,"Two-stage, no transfer",Mean,142432.68411619155,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 130, ""low"": 198}",complete,59.62234549999994,0.9345095480878232,10.485990421936703,26076.193569295967,40054.84239937898,45011.41965888557,15647.111405380305,8770.712184317483,-2743.4747775915566,0.4761904761904761,41,32,0.9682539682539684,0.9104477611940298,0.9384615384615383,170.0,123.0,59.0,67.0,63.0,63.0,A_all_21_seed48,Two-stage no TL | Mean
48,seed_48,A_all_21,e9e1331b27f17b73295707f546e198a7a805e20e4e4c0ce431a42529e21c8740,1115fcdeb87f670a34953e9a399af07ab4d3812db875679a38639579782c77b2,two_stage_tl_exploratory,"Two-stage, transfer",Mean,142432.68411619155,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 198}",complete,33.41597400000046,0.9005351393345697,13.875235047882317,32135.86852336597,45626.61405616344,48534.8994525883,22187.58825140695,17241.596364086538,3478.598940857598,0.365079365079365,41,32,0.9682539682539684,0.9104477611940298,0.9384615384615383,170.0,123.0,59.0,67.0,63.0,63.0,A_all_21_seed48,Two-stage TL | Mean | Conservative
48,seed_48,A_all_21,e9e1331b27f17b73295707f546e198a7a805e20e4e4c0ce431a42529e21c8740,1115fcdeb87f670a34953e9a399af07ab4d3812db875679a38639579782c77b2,two_stage_tl_exploratory,"Two-stage, transfer",Mean,142432.68411619155,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 55, ""low"": 198}",complete,12.775394000000231,0.93528887096131,10.644039760271369,25920.57857395424,39142.15246571702,43873.24951397947,16138.546232629136,9340.965224845257,-3008.922218507942,0.4841269841269841,41,32,0.9682539682539684,0.9104477611940298,0.9384615384615383,170.0,123.0,59.0,67.0,63.0,63.0,A_all_21_seed48,Two-stage TL | Mean | Balanced
48,seed_48,A_all_21,e9e1331b27f17b73295707f546e198a7a805e20e4e4c0ce431a42529e21c8740,1115fcdeb87f670a34953e9a399af07ab4d3812db875679a38639579782c77b2,two_stage_tl_exploratory,"Two-stage, transfer",Mean,142432.68411619155,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 24, ""low"": 198}",complete,8.354048299999704,0.917481886884699,11.63237354459504,29270.480173650543,45404.20730256087,50908.67934304777,18301.242955246697,9168.000274871592,-2989.828039058852,0.5158730158730159,41,32,0.9682539682539684,0.9104477611940298,0.9384615384615383,170.0,123.0,59.0,67.0,63.0,63.0,A_all_21_seed48,Two-stage TL | Mean | Aggressive
48,seed_48,A_all_21,e9e1331b27f17b73295707f546e198a7a805e20e4e4c0ce431a42529e21c8740,1115fcdeb87f670a34953e9a399af07ab4d3812db875679a38639579782c77b2,two_stage_no_tl,"Two-stage, no transfer",Q3,172503.33768,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.001,"{""high"": 6, ""low"": 49}",complete,18.59218899999996,0.7763951125781166,14.458080966706632,48183.22319283289,76723.25628459729,84498.2183094077,27291.88315456817,13370.219699783049,1360.306733230066,0.5079365079365079,41,32,0.9142857142857144,0.7804878048780488,0.8421052631578947,219.0,74.0,85.0,41.0,91.0,35.0,A_all_21_seed48,Two-stage no TL | Q3
