seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,single,CatBoost,,,,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,45.03665160000037,0.8748258853895574,15.203363724668998,38233.03743201858,71691.81803100162,84531.24901505941,17777.741000406284,8969.262877615554,-15.334859676470971,0.36507936507936506,31,22,,,,,,,,,
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}",[],,{},complete,8.775618499999837,0.8931712132303484,16.47049184105024,35320.405916830816,62634.12185855635,72495.77215919613,19818.806395399308,9049.32189,1397.3215221850105,0.4126984126984127,31,22,,,,,,,,,
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 5, ""n_estimators"": 300}",[],,{},complete,2.010968600000524,0.7586664093834636,25.733028678802842,53087.273999499565,90854.63361341134,105592.89423268165,26280.997360153502,11382.92334569369,6836.08154146586,0.4444444444444444,31,22,,,,,,,,,
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",[],0.001,"{""final_iterations"": 315}",complete,23.88388309999982,0.9285083931519071,15.254887883835924,28894.09305391329,51563.94546909059,60727.8270805378,16316.51737396931,8266.300315361193,800.6712251746739,0.3492063492063492,31,22,,,,,,,,,
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_no_tl,"Two-stage, no transfer",Mean,148192.40824315403,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 53, ""low"": 152}",complete,34.70144889999983,0.8527666636539992,24.368219511755733,41465.28117052994,69299.61529707201,81605.59144489386,23595.01303470386,11343.026521352367,3160.382461905558,0.38095238095238093,31,22,0.7333333333333333,0.8627450980392157,0.7927927927927928,167.0,126.0,75.0,51.0,66.0,60.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148192.40824315403,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 152}",complete,28.518681700000343,0.7641523114519897,26.0552986013818,52480.42580036268,94082.89560653998,110446.38283547158,28865.0271522677,13557.616123007392,594.1908633182035,0.35714285714285715,31,22,0.7333333333333333,0.8627450980392157,0.7927927927927928,167.0,126.0,75.0,51.0,66.0,60.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148192.40824315403,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 8, ""low"": 152}",complete,5.016052500000114,0.8683029105178924,23.21101955593285,39216.571822821286,68772.08383971134,80986.89607926995,22315.380364094173,10735.500794572035,1100.9861616452404,0.38095238095238093,31,22,0.7333333333333333,0.8627450980392157,0.7927927927927928,167.0,126.0,75.0,51.0,66.0,60.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148192.40824315403,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 63, ""low"": 152}",complete,13.118236499999966,0.8774854335948591,22.53887719527696,37824.692109257456,65684.6711572957,76500.99333555883,20294.248754010317,10786.666928056846,-1257.6544361616398,0.42063492063492064,31,22,0.7333333333333333,0.8627450980392157,0.7927927927927928,167.0,126.0,75.0,51.0,66.0,60.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_no_tl,"Two-stage, no transfer",Q3,180744.96168,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 200, ""low"": 58}",complete,40.1797988000003,0.934125047955711,16.8631167478669,27735.86366824539,46926.22223769907,54800.296592849096,16933.274989705507,9004.736678873567,1167.4733145300165,0.40476190476190477,31,22,0.9259259259259259,0.8064516129032258,0.8620689655172413,219.0,74.0,95.0,31.0,99.0,27.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Q3,180744.96168,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 58}",complete,29.32504949999975,0.8740457806645034,17.61544774881324,38351.98953231355,70982.23474268104,83357.76328626188,20128.537893017317,10812.88388977744,-756.2409579008564,0.3888888888888889,31,22,0.9259259259259259,0.8064516129032258,0.8620689655172413,219.0,74.0,95.0,31.0,99.0,27.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Q3,180744.96168,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 3, ""low"": 58}",complete,4.133268800000224,0.8924496177217622,18.007616371962378,35439.49437839563,62540.518737860926,72592.94283151365,20233.47623288484,11107.685677719048,1794.1052913271628,0.36507936507936506,31,22,0.9259259259259259,0.8064516129032258,0.8620689655172413,219.0,74.0,95.0,31.0,99.0,27.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Q3,180744.96168,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 130, ""low"": 58}",complete,20.44690589999982,0.9424773353947081,17.10307938155419,25917.97315351172,41457.99457034219,48445.49842572693,16954.379785530895,9873.505548703579,3462.513630732044,0.3888888888888889,31,22,0.9259259259259259,0.8064516129032258,0.8620689655172413,219.0,74.0,95.0,31.0,99.0,27.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_no_tl,"Two-stage, no transfer",Q3+IQR/2,229496.46768,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 10, ""low"": 110}",complete,23.841362899999694,0.8313256680072614,16.44073140516447,44381.915002008995,85157.85046389731,100513.69007268183,21390.689053415757,9755.37533862442,-1166.0792629681528,0.4603174603174603,31,22,1.0,0.9090909090909091,0.9523809523809523,248.0,45.0,104.0,22.0,106.0,20.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,229496.46768,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 110}",complete,25.504658700000164,0.9048986263731286,15.550703791756165,33325.36638593299,61316.64990400966,71988.0278805878,17752.1809352302,9253.581484730887,1318.0641607313703,0.4523809523809524,31,22,1.0,0.9090909090909091,0.9523809523809523,248.0,45.0,104.0,22.0,106.0,20.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,229496.46768,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 18, ""low"": 110}",complete,5.271598000000267,0.9241316082021409,15.529399952920503,29765.417401855793,53355.79957323651,62417.39233546343,17482.59336907469,9253.581484730887,-975.7751588695791,0.48412698412698413,31,22,1.0,0.9090909090909091,0.9523809523809523,248.0,45.0,104.0,22.0,106.0,20.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_exploratory,"Two-stage, transfer",Q3+IQR/2,229496.46768,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 10, ""low"": 110}",complete,4.614673699999912,0.7639540381029986,16.868051639525152,52502.48088988905,102223.49258560485,120867.56704388866,23029.79914329876,9950.736716173167,-806.7252345465785,0.4603174603174603,31,22,1.0,0.9090909090909091,0.9523809523809523,248.0,45.0,104.0,22.0,106.0,20.0
44,seed_44,A_all_21,75589881aa0c3e0b30e3094641de5fe49e0d32ddd2c9d2f75fedbdc6cc1c98ed,0f5851ecd7b0628f755201e1656affe8c4cb47f695749ce25470856e30086061,two_stage_tl_nested_selected,"Two-stage TL, training-selected",Mean,148192.40824315403,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""selection_endpoint"": ""rmse_q3"", ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 63, ""low"": 152}",complete,13.118236499999966,0.8774854335948591,22.53887719527696,37824.692109257456,65684.6711572957,76500.99333555883,20294.248754010317,10786.666928056846,-1257.6544361616398,0.42063492063492064,31,22,0.7333333333333333,0.8627450980392157,0.7927927927927928,167.0,126.0,75.0,51.0,66.0,60.0
