seed,split_id,feature_set,train_index_hash,test_index_hash,cutoff_rule,training_derived_cutoff_value,selected_hyperparameters,cv_f1,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count,elapsed_seconds
50,seed_50,A_all_21,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,Mean,146587.48120233486,"{""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.9037536790614767,0.8727272727272727,0.9795918367346939,0.9230769230769231,165,128,77,49,71,55,0.449942899999769
50,seed_50,A_all_21,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,Q3,177010.71696000002,"{""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.8574812038636592,0.9666666666666667,0.7837837837837838,0.8656716417910447,219,74,89,37,96,30,0.3922152000004644
50,seed_50,A_all_21,40b42e284f01a5eeb6ec565897cb8c11457212b8abe1ee44c9946fb62c40a791,acdff9f7fc5bca71331b585d4aa02c27d84655a7488d09bf6671a57fa2574e65,Q3+IQR/2,222112.26612000004,"{""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.9177735610373182,0.9545454545454546,0.9545454545454546,0.9545454545454546,245,48,104,22,104,22,0.35598209999989194
