seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
46,seed_46,C_physical_quantity,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,single,CatBoost,,,,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,36.84023259999958,0.5993266931102408,25.51894842334384,71698.95436367135,142338.30745633668,166250.20369608837,29581.638618727964,13978.50842783432,-9539.24914442474,0.46825396825396826,29,21,,,,,,,,,
46,seed_46,C_physical_quantity,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}",[],,{},complete,7.476028299997779,0.539564406737427,23.318380569176554,76860.29751826504,153510.11004586556,178549.05090699138,32853.40023630953,13958.936537499992,-8048.553741944451,0.4126984126984127,29,21,,,,,,,,,
46,seed_46,C_physical_quantity,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 7, ""n_estimators"": 300}",[],,{},complete,2.023106699998607,0.5349747400626417,23.9632981218774,77242.42306557889,152283.79291440913,177761.38065525767,33755.73384024937,14719.725658367202,-13299.225484014385,0.4603174603174603,29,21,,,,,,,,,
46,seed_46,C_physical_quantity,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",[],0.0001,"{""final_iterations"": 500}",complete,33.0682969999998,0.6782333159282321,23.770056896775017,64252.22246257903,118424.33384965654,137276.17160815038,31583.772118075278,14535.683551965867,-6144.602276492744,0.47619047619047616,29,21,,,,,,,,,
46,seed_46,C_physical_quantity,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_no_tl,"Two-stage, no transfer",Mean,148157.26402827346,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 49, ""low"": 52}",complete,25.46029449999878,0.7541928999587779,24.833171928350517,56158.413264012655,90226.25429141626,103138.30959594446,32320.250141503973,18191.971508451956,-1859.4502831004518,0.4444444444444444,29,21,0.8679245283018868,0.9019607843137255,0.8846153846153846,167.0,126.0,75.0,51.0,73.0,53.0
46,seed_46,C_physical_quantity,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148157.26402827346,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 147, ""low"": 52}",complete,27.631940499999473,0.5783889866219651,28.159110526041957,73548.46114394376,133204.0559059846,155799.92202189204,40547.889687732284,23805.366134154712,-7961.07882985412,0.4523809523809524,29,21,0.8679245283018868,0.9019607843137255,0.8846153846153846,167.0,126.0,75.0,51.0,73.0,53.0
46,seed_46,C_physical_quantity,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148157.26402827346,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 26, ""low"": 52}",complete,8.21148390000053,0.7009517526265421,24.532576087244166,61942.43127094529,111661.8407460097,128966.7306892058,33462.99161211818,18208.60728685776,-3855.7360733389414,0.4444444444444444,29,21,0.8679245283018868,0.9019607843137255,0.8846153846153846,167.0,126.0,75.0,51.0,73.0,53.0
46,seed_46,C_physical_quantity,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148157.26402827346,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 67, ""low"": 52}",complete,15.64964080000027,0.6227182964871498,25.38985897077996,69574.56329833457,128161.9066253063,148849.65273027346,36042.10446485862,15719.332089434894,-4712.260618809975,0.5238095238095238,29,21,0.8679245283018868,0.9019607843137255,0.8846153846153846,167.0,126.0,75.0,51.0,73.0,53.0
46,seed_46,C_physical_quantity,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_no_tl,"Two-stage, no transfer",Q3,182425.19112,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 31, ""low"": 35}",complete,20.283743999998478,0.7367071362061333,23.34368661623493,58121.54643606479,99909.90776353574,111205.18370258187,31168.98004751806,15828.693364488106,-999.9531386500671,0.47619047619047616,29,21,0.8148148148148148,0.7586206896551724,0.7857142857142857,219.0,74.0,97.0,29.0,99.0,27.0
46,seed_46,C_physical_quantity,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,two_stage_tl_exploratory,"Two-stage, transfer",Q3,182425.19112,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 71, ""low"": 35}",complete,15.133007000000362,0.6784801046803306,21.802266443276938,64227.57763730291,123268.52834196876,142790.9985091689,30716.7980066727,14310.996634318388,-9094.524020961488,0.4603174603174603,29,21,0.8148148148148148,0.7586206896551724,0.7857142857142857,219.0,74.0,97.0,29.0,99.0,27.0
