seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
43,seed_43,C_physical_quantity,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,single,CatBoost,,,,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,36.32339370000045,0.8509300080315509,21.27060968566653,34969.59758405569,44648.01976931145,57437.11635294632,22353.1605279634,11614.16543884408,687.8098155404954,0.3968253968253968,40,20,,,,,,,,,
43,seed_43,C_physical_quantity,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}",[],,{},complete,7.0525276999997,0.8521597579398543,19.33818982842848,34825.0583765263,41337.423244095975,51394.301620535254,22037.49214124504,11106.244781250003,1211.3947635267766,0.46825396825396826,40,20,,,,,,,,,
43,seed_43,C_physical_quantity,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 7, ""n_estimators"": 300}",[],,{},complete,2.0383661000005304,0.757262371326332,22.938522794750707,44623.54545227446,56108.72497761782,68291.24023037238,28337.93125668096,14817.883564559874,7724.1304126195455,0.38095238095238093,40,20,,,,,,,,,
43,seed_43,C_physical_quantity,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 32, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",[],0.0001,"{""final_iterations"": 227}",complete,38.640107200000784,0.8067309431701375,23.06519147471211,39817.747134503814,60301.93342556604,80003.7152679196,24026.209609547383,14484.368769144334,-1091.508315226326,0.38095238095238093,40,20,,,,,,,,,
43,seed_43,C_physical_quantity,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,two_stage_no_tl,"Two-stage, no transfer",Mean,148856.99495687414,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 33, ""low"": 37}",complete,21.398258400000486,0.8078768228259219,20.463962820763054,39699.53323811205,46280.213474979355,55174.471050652326,24596.109849713543,13063.087459683426,-985.1404579732277,0.42063492063492064,40,20,0.8679245283018868,0.9019607843137255,0.8846153846153846,168.0,125.0,75.0,51.0,73.0,53.0
43,seed_43,C_physical_quantity,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148856.99495687414,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 37}",complete,34.21013360000052,0.7707667622949607,21.40038704368969,43364.49716207693,61022.70021926924,71771.79806255503,27507.813234049907,15141.459046056436,2525.4774597780884,0.3412698412698413,40,20,0.8679245283018868,0.9019607843137255,0.8846153846153846,168.0,125.0,75.0,51.0,73.0,53.0
43,seed_43,C_physical_quantity,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148856.99495687414,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 35, ""low"": 37}",complete,10.167763299999933,0.7396642568380317,20.26413935143447,46212.81461570081,69774.69239522374,92262.068237213,25518.924191248614,14924.798172956063,3730.535221095434,0.38095238095238093,40,20,0.8679245283018868,0.9019607843137255,0.8846153846153846,168.0,125.0,75.0,51.0,73.0,53.0
43,seed_43,C_physical_quantity,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148856.99495687414,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 12, ""low"": 37}",complete,6.718689799999993,0.8571022414789606,19.435462953666992,34237.987488584986,42345.03543735145,48404.93514538397,23016.96935867891,13717.987013782287,-1195.4057182747508,0.40476190476190477,40,20,0.8679245283018868,0.9019607843137255,0.8846153846153846,168.0,125.0,75.0,51.0,73.0,53.0
43,seed_43,C_physical_quantity,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,two_stage_no_tl,"Two-stage, no transfer",Q3,174395.51352,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 6, ""low"": 117}",complete,30.11076460000004,0.635472157893642,21.53805454095867,54684.0753398746,87291.70875261103,107817.02516937102,32005.496934780556,17571.634440019974,-6660.675968275513,0.5476190476190477,40,20,0.967741935483871,0.75,0.8450704225352113,219.0,74.0,86.0,40.0,95.0,31.0
43,seed_43,C_physical_quantity,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,two_stage_tl_exploratory,"Two-stage, transfer",Q3,174395.51352,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 160, ""low"": 117}",complete,29.01306029999978,0.6353550704453932,21.685758569156103,54692.85698016819,86514.97499592081,106086.35366510884,31895.74015794853,17089.061630818927,-4804.891067322807,0.5555555555555556,40,20,0.967741935483871,0.75,0.8450704225352113,219.0,74.0,86.0,40.0,95.0,31.0
