seed,split_id,feature_set,train_index_hash,test_index_hash,record_type,fold,cutoff_rule,transfer_strategy,fold_training_cutoff_value,base_epochs,high_epochs,frozen_layers,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,selection_rank
45,seed_45,C_physical_quantity,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Mean,Conservative,137828.82165415387,57.0,200.0,"[""dense_3"", ""dense_4""]",0.6483244170006595,43.164882520803005,59852.10842849344,100087.31892702977,109793.26314813514,37797.57367466507,25056.49939446544,-6378.941727579066,0.5,23.0,19.0,
45,seed_45,C_physical_quantity,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Mean,Balanced,137828.82165415387,57.0,13.0,"[""dense_3""]",0.7643647359739797,39.198662972074935,48992.37448634472,77057.94990395199,81965.55371833126,32235.420288274905,19117.754734987684,-2215.8354854658573,0.47959183673469385,23.0,19.0,
45,seed_45,C_physical_quantity,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Mean,Aggressive,137828.82165415387,57.0,7.0,[],0.6296575073002793,47.410344022735956,61420.043357657465,97794.80118412247,105353.2927831212,36837.78720764142,18231.05678693161,-4731.305827202403,0.5204081632653061,23.0,19.0,
45,seed_45,C_physical_quantity,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3,Conservative,172227.54852,21.0,95.0,"[""dense_3"", ""dense_4""]",0.7417652924749703,42.414915484855456,51287.98680707836,81117.53273679575,87974.99371927309,30302.46680240065,14831.076548440908,-3739.7972487196757,0.4897959183673469,23.0,19.0,
45,seed_45,C_physical_quantity,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3,Balanced,172227.54852,21.0,11.0,"[""dense_3""]",0.6352919678486193,49.762711703556654,60951.024521792235,86222.00487836389,93202.72283835693,33005.829871732174,15426.50004979251,-1852.0082410169607,0.5,23.0,19.0,
45,seed_45,C_physical_quantity,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3,Aggressive,172227.54852,21.0,15.0,[],0.5124837858316793,55.16335818661,70469.77391420015,97860.18745384512,105482.43833986983,37811.21988832114,16058.32562062011,-8746.579215167758,0.5408163265306123,23.0,19.0,
45,seed_45,C_physical_quantity,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3+IQR/2,Conservative,216709.01712000003,41.0,63.0,"[""dense_3"", ""dense_4""]",0.8178107277519162,31.376836814594157,43079.40997960032,77344.10386616715,84141.05380883782,26024.917838468795,13761.362911798835,-4689.554000179565,0.4897959183673469,23.0,19.0,
45,seed_45,C_physical_quantity,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3+IQR/2,Balanced,216709.01712000003,41.0,14.0,"[""dense_3""]",0.4149796376270646,58.8827078173238,77195.82932391598,80491.1515114425,85083.68998899145,32653.544216274284,13761.362911798835,7380.5933452336885,0.4489795918367347,23.0,19.0,
45,seed_45,C_physical_quantity,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,0,Q3+IQR/2,Aggressive,216709.01712000003,41.0,18.0,[],0.6248758418291058,47.99706493135809,61815.283148860726,86656.08706990902,89236.13028411058,32967.59867002081,13771.94635149572,9300.478828834704,0.4387755102040816,23.0,19.0,
45,seed_45,C_physical_quantity,8c248bccf6046cb28dc3e4cc090c1fc5112a90eeed204b1e716582c31ddb979d,e4301a9888bf200397af19614edf982f23e0cbd8f7352817d893e63912eb0be0,fold,1,Mean,Conservative,136472.1480826878,182.0,53.0,"[""dense_3"", ""dense_4""]",0.6302857349396398,32.15851123484924,60547.60337225121,90276.6252710111,111029.35283397308,34906.29922683787,19758.075267017026,-4604.528023940774,0.45918367346938777,34.0,22.0,
