seed,split_id,feature_set,train_index_hash,test_index_hash,record_type,fold,cutoff_rule,transfer_strategy,fold_training_cutoff_value,base_epochs,high_epochs,frozen_layers,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,selection_rank
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Mean,Conservative,149846.952096,111.0,200.0,"[""dense_3"", ""dense_4""]",0.8261461486336488,18.22592156370298,41093.15705800946,68490.4568836085,77535.05285408595,25748.79529440622,16102.673789334922,-110.2873652539402,0.3979591836734694,25.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Mean,Balanced,149846.952096,111.0,31.0,"[""dense_3""]",0.9227923470837565,14.690854580228224,27384.67084102682,43394.599056645005,50676.618740616614,17711.146796403544,11490.520709376593,-3685.726529324293,0.5,25.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Mean,Aggressive,149846.952096,111.0,23.0,[],0.8896987945411471,15.96538934317435,32731.618405816254,49405.37735892236,57833.20785912003,20105.22486805652,11370.207488149787,-1869.261924659357,0.4387755102040816,25.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3,Conservative,184383.13608000003,55.0,30.0,"[""dense_3"", ""dense_4""]",0.8310626228399187,15.85724922798461,40507.946119762346,75450.35116982776,87727.21839160832,21944.70600206078,12845.517789504971,-10502.095431462223,0.5102040816326531,25.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3,Balanced,184383.13608000003,55.0,17.0,"[""dense_3""]",0.926319865477841,15.738736905476483,26751.77204330347,42747.66986958864,48325.967699197354,19234.88485767786,12931.356896167621,568.6397217778207,0.4387755102040816,25.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3,Aggressive,184383.13608000003,55.0,15.0,[],0.7616487569759507,17.982325590922187,48115.61714976829,88337.78111069647,98177.77491584269,26626.863836180448,12796.533904890737,-6756.961205066415,0.45918367346938777,25.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3+IQR/2,Conservative,233066.58840000004,101.0,200.0,"[""dense_3"", ""dense_4""]",0.914544355519674,16.083962672726567,28810.29644111735,49756.508166840824,56824.46792813435,19292.116270726503,11435.915175873539,292.09829181651094,0.40816326530612246,25.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3+IQR/2,Balanced,233066.58840000004,101.0,44.0,"[""dense_3""]",0.8838299226796997,16.606180554753834,33591.1203738826,52344.95466556941,60928.04233249135,20488.651028966637,10926.03179097116,193.1917867841599,0.41836734693877553,25.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3+IQR/2,Aggressive,233066.58840000004,101.0,22.0,[],0.6927384864882671,20.69067080981227,54630.02921384551,92563.76191945022,100514.06467527062,29268.94185599534,11435.915175873539,12706.575555411922,0.3979591836734694,25.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Mean,Conservative,143721.93195692307,182.0,200.0,"[""dense_3"", ""dense_4""]",0.7521287618978234,16.303207998227233,54736.571500233076,87113.08062342189,113033.14437443315,29971.929669596095,17791.258164709252,-1419.159048534963,0.3877551020408163,33.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Mean,Balanced,143721.93195692307,182.0,15.0,"[""dense_3""]",0.9070530627814235,12.658370984775532,33518.30627446499,46055.08369653374,58449.71428074417,19952.473129554906,9822.14508973575,2890.984744413605,0.40816326530612246,33.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Mean,Aggressive,143721.93195692307,182.0,6.0,[],0.7070938885140082,18.959204472208572,59501.61313343777,89426.21181730558,116624.87817085908,32799.27089987212,17405.55485521759,5006.3143419697035,0.37755102040816324,33.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Q3,Conservative,173173.63644,88.0,200.0,"[""dense_3"", ""dense_4""]",0.7447485850764288,18.04825547505187,55545.46442859761,90376.77031649607,108991.44049090717,31937.246686026196,15575.052836676943,8075.520850784946,0.37755102040816324,33.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Q3,Balanced,173173.63644,88.0,13.0,"[""dense_3""]",0.8958377788757336,14.547701202695668,35482.94346833641,53616.51730742149,64284.70470809347,22529.58021778171,14009.46127478365,3910.8626905005312,0.40816326530612246,33.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Q3,Aggressive,173173.63644,88.0,14.0,[],0.40660372073683215,19.744245158046684,84690.93600156583,141923.7125963967,186693.0908961875,38212.317654257415,16317.561664532594,9773.815549150555,0.3877551020408163,33.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Q3+IQR/2,Conservative,218993.60808,47.0,120.0,"[""dense_3"", ""dense_4""]",0.8647947147810996,12.596526810701251,40426.05454159376,65166.38092793301,85890.5699031283,20389.29275064457,10983.807026411392,705.1117648134401,0.40816326530612246,33.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Q3+IQR/2,Balanced,218993.60808,47.0,24.0,"[""dense_3""]",0.9173166862877782,12.41879767464497,31613.564048376462,48713.40315466077,62786.49386347551,19031.383654590856,11253.889586379606,3060.6486747136805,0.42857142857142855,33.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Q3+IQR/2,Aggressive,218993.60808,47.0,48.0,[],0.6354408897576085,16.3174649221448,66381.7199952713,107952.19820260638,144764.38260068136,31052.953417541907,13042.964449437175,5987.486478594457,0.3979591836734694,33.0,18.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,2,Mean,Conservative,154770.58079632654,200.0,36.0,"[""dense_3"", ""dense_4""]",0.8219977523460845,16.25746704175654,47398.16078953125,91561.51612922245,134675.59065809438,24495.248054968557,11155.02856346815,-473.60476713311607,0.4742268041237113,20.0,9.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,2,Mean,Balanced,154770.58079632654,200.0,7.0,"[""dense_3""]",0.938915738136515,12.892045782586994,27766.005919640367,44925.29833297715,62047.803953720475,16233.216144165044,8892.618153630232,-5975.571840410196,0.6391752577319587,20.0,9.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,2,Mean,Aggressive,154770.58079632654,200.0,6.0,[],0.6479434664435456,23.8349516575727,66658.41011913752,99627.69296566652,142395.77311869463,35280.49028635283,17568.988643401128,10404.882282881996,0.422680412371134,20.0,9.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,2,Q3,Conservative,190397.02266000002,48.0,200.0,"[""dense_3"", ""dense_4""]",0.9141764500326678,18.09554172696569,32911.82643495564,61004.4119570338,82171.43136354898,17629.9372891135,7872.3138587682915,1397.397741031309,0.5051546391752577,20.0,9.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,2,Q3,Balanced,190397.02266000002,48.0,13.0,"[""dense_3""]",0.9373599176071798,17.436910558767472,28117.38366445002,49363.229766402284,68137.31835541705,15801.291440076953,8191.053160682539,2451.9841388600557,0.5154639175257731,20.0,9.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,2,Q3,Aggressive,190397.02266000002,48.0,7.0,[],0.638174927970693,20.058081842325,67576.87046365556,142026.8342999115,207346.5150240059,26071.55198804604,8191.053160682539,-6825.208457825074,0.5360824742268041,20.0,9.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,2,Q3+IQR/2,Conservative,241394.02452000004,74.0,44.0,"[""dense_3"", ""dense_4""]",0.8193831730467498,15.788684725128684,47744.99486584962,98892.54595634587,145559.7725331258,21272.998799446403,7088.313680833264,-9344.85232833075,0.5979381443298969,20.0,9.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,2,Q3+IQR/2,Balanced,241394.02452000004,74.0,22.0,"[""dense_3""]",0.9291041400393771,15.016984091901369,29912.945808825647,55348.483610695126,79237.8353343991,16801.779291102837,6892.20283038741,-4817.1293643724675,0.5876288659793815,20.0,9.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,2,Q3+IQR/2,Aggressive,241394.02452000004,74.0,13.0,[],0.6624453299147739,16.428792954694046,65271.08126966963,139234.59984961088,204550.19683784657,24396.432502177602,7088.313680833264,-11074.55980032018,0.5979381443298969,20.0,9.0,
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,aggregate,,Mean,Balanced,,,,,0.9229203826672316,13.413757115863584,29556.32767837739,44791.66036205197,57058.04565836042,,,,,,,1.0
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,aggregate,,Q3,Balanced,,,,,0.9198391873202514,15.907782888979874,30117.366392029962,48575.80564780414,60249.33025423597,,,,,,,2.0
47,seed_47,A_all_21,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,aggregate,,Q3+IQR/2,Balanced,,,,,0.910083583002285,14.68065410710006,31705.876743694902,52135.61381030843,67650.79051012198,,,,,,,3.0
