seed,split_id,feature_set,train_index_hash,test_index_hash,record_type,fold,cutoff_rule,transfer_strategy,fold_training_cutoff_value,base_epochs,high_epochs,frozen_layers,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,selection_rank
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Mean,Conservative,149846.952096,65.0,134.0,"[""dense_3"", ""dense_4""]",0.700436824104758,26.92952551647204,53941.319161333005,82466.24771398334,92189.96526760253,36211.49056902528,25181.45016886329,3123.9296692598996,0.42857142857142855,25.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Mean,Balanced,149846.952096,65.0,1.0,"[""dense_3""]",0.6111259898287082,31.730943254213116,61458.47919887228,78602.75795033226,83601.46252003577,43203.45180158886,30128.584191361457,14478.471312817022,0.3979591836734694,25.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Mean,Aggressive,149846.952096,65.0,20.0,[],0.686834503402868,23.52880549905628,55152.38573953332,86062.78270728831,100412.26981974985,31215.20874765903,17858.638641218327,-589.9463607330769,0.46938775510204084,25.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3,Conservative,184383.13608000003,44.0,33.0,"[""dense_3"", ""dense_4""]",0.7286201669351378,21.589036156409975,51341.21421831135,95969.32733397165,111666.08770176153,28457.468997163032,18099.43339949692,-13487.369041729018,0.5204081632653061,25.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3,Balanced,184383.13608000003,44.0,1.0,"[""dense_3""]",0.6923037222947636,25.83015652123597,54668.66533278086,91340.22457695694,91739.72066637922,34963.4570419125,19769.81187782716,8218.315380227023,0.41836734693877553,25.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3,Aggressive,184383.13608000003,44.0,11.0,[],0.7131220382415809,24.916521319421996,52786.87389806396,77558.71035259047,82236.78674231567,32350.45429783437,19769.81187782716,3945.4257515917557,0.4489795918367347,25.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3+IQR/2,Conservative,233066.58840000004,24.0,200.0,"[""dense_3"", ""dense_4""]",0.7946449394078153,24.96257168418532,44661.16574891169,77006.13622694442,83293.63459963459,28971.422907845055,17284.223778469503,3924.50075093553,0.45918367346938777,25.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3+IQR/2,Balanced,233066.58840000004,24.0,28.0,"[""dense_3""]",0.40242252175336923,28.622799776296954,76185.87514476538,91899.72670179795,105435.7448853278,36103.40713598078,19495.366560372473,10883.434924782036,0.4489795918367347,25.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,0,Q3+IQR/2,Aggressive,233066.58840000004,24.0,2.0,[],0.1707881981773065,32.820488119038096,89744.96392382754,148718.7739305763,159182.40560700977,47292.3549057339,19087.650258846268,29056.529915230803,0.40816326530612246,25.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Mean,Conservative,143721.93195692307,92.0,200.0,"[""dense_3"", ""dense_4""]",0.5587329133074423,25.152885338557535,73032.35262287632,111347.94971935786,146339.87623038635,39115.92054671346,22382.87337665997,6396.341386732591,0.3877551020408163,33.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Mean,Balanced,143721.93195692307,92.0,58.0,"[""dense_3""]",0.817744507355921,20.00080290296457,46935.86607868425,70138.24473923907,93011.0691032769,29364.04656342186,19205.860220286995,9893.233247571812,0.3673469387755102,33.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Mean,Aggressive,143721.93195692307,92.0,12.0,[],0.5069167913076612,22.19773046477467,77201.3029284418,125894.81083058391,168870.74408786083,36763.36403512499,19066.19778335282,2217.9583547990387,0.47959183673469385,33.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Q3,Conservative,173173.63644,71.0,200.0,"[""dense_3"", ""dense_4""]",0.6094443134189174,21.240768679648703,68707.7941900801,110508.96785032716,136669.17104212154,36092.24058356597,18556.82951688866,4057.586376190455,0.40816326530612246,33.0,18.0,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,fold,1,Q3,Balanced,173173.63644,71.0,10.0,"[""dense_3""]",0.6908435330498868,21.77908627906295,61129.90080078077,96611.90866446627,119730.370500164,35996.53385554565,21994.32960763468,7857.4919713712015,0.41836734693877553,33.0,18.0,
