seed,split_id,feature_set,train_index_hash,test_index_hash,cutoff_rule,training_derived_cutoff_value,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_n_at_or_above_train_q3,test_n_at_or_above_train_q3_iqr2
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,Mean,149455.57376518776,167,126,76,50,28,20
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,Q3,186341.08104000002,219,74,98,28,28,20
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,Q3+IQR/2,236416.03020000004,253,40,106,20,28,20
