seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,CatBoost,,,,"{""depth"": 6, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,36.82674659999975,0.8476826284137768,29.003056054821858,38355.31651847534,68121.3728746367,79695.00084206606,23527.13903252708,12938.34855597515,-4437.351216067752,0.4523809523809524,28,20,,,,,,,,,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",[],,{},complete,8.768847500000447,0.8330526465262122,32.05827427099667,40155.09169768784,61338.313080184715,71150.53059470901,25042.96880601889,13771.31116374999,-1019.9801200922309,0.4365079365079365,28,20,,,,,,,,,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",[],,{},complete,2.0852208000005703,0.7352712800771567,42.42022881893689,50565.15960723807,72282.35404809253,83487.4783862169,33621.196296065435,18508.01143827297,5301.8404230004435,0.4365079365079365,28,20,,,,,,,,,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",[],0.001,"{""final_iterations"": 114}",complete,29.95402809999996,0.8371029494502595,39.410390118997285,39665.0004055361,56115.77570325153,64392.65423456248,25583.220979059013,15557.870600036767,-481.74308146682284,0.5793650793650794,28,20,,,,,,,,,
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_no_tl,"Two-stage, no transfer",Mean,149455.57376518776,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 20, ""low"": 95}",complete,27.952887600000395,0.6463393649034714,46.44228636975757,58444.57620793414,69960.8381941639,81476.82310303743,31777.858901996864,15859.906226308165,3972.9342432110525,0.4365079365079365,28,20,0.8363636363636363,0.92,0.8761904761904762,167.0,126.0,76.0,50.0,71.0,55.0
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149455.57376518776,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 95}",complete,34.14549840000018,0.7843566602341134,36.934735524916654,45637.188036776286,66622.58656230159,76034.57332656802,29738.24928649129,18097.92153933301,4190.177915617036,0.42857142857142855,28,20,0.8363636363636363,0.92,0.8761904761904762,167.0,126.0,76.0,50.0,71.0,55.0
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149455.57376518776,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 12, ""low"": 95}",complete,6.321220200000425,0.8201548330713033,37.30773559271224,41677.36354219137,53329.873171417355,60959.06780848727,26487.11546087998,15148.180397473974,3741.606329075752,0.47619047619047616,28,20,0.8363636363636363,0.92,0.8761904761904762,167.0,126.0,76.0,50.0,71.0,55.0
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149455.57376518776,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 18, ""low"": 95}",complete,8.13539739999942,0.7897894130924255,37.45702994470959,45058.646811092585,67250.7645543314,77504.00959426451,27122.21600026876,13339.183782541812,926.6311911693967,0.47619047619047616,28,20,0.8363636363636363,0.92,0.8761904761904762,167.0,126.0,76.0,50.0,71.0,55.0
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_no_tl,"Two-stage, no transfer",Q3,186341.08104000002,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 198, ""low"": 24}",complete,46.403435700000045,0.6571604307269893,48.066080127196045,57543.50653229506,69472.0315458434,80814.53743089452,29633.554165343397,15228.260982544722,7682.7731073774785,0.5079365079365079,28,20,0.7878787878787878,0.9285714285714286,0.8524590163934426,219.0,74.0,98.0,28.0,93.0,33.0
47,seed_47,B_no_component_costs,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Q3,186341.08104000002,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 24}",complete,37.06713469999977,0.7171657160120857,43.561047881611664,52265.71288955308,70184.6369314548,76252.57248672933,30818.656517955293,16412.087147314,6654.702096830195,0.4523809523809524,28,20,0.7878787878787878,0.9285714285714286,0.8524590163934426,219.0,74.0,98.0,28.0,93.0,33.0
