seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,single,CatBoost,,,,"{""depth"": 6, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,41.68848589999925,0.8401233701115174,33.13509765994132,42116.10078269969,74580.20426051425,89352.03884439677,24865.3401715295,14879.771128875924,-3360.6522271918534,0.4126984126984127,32,21,,,,,,,,,
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 600}",[],,{},complete,8.239677499998834,0.8578141616776345,32.934946410547745,39717.6765974105,66770.44344650282,79865.04713387066,24506.537611641867,14904.100619687502,-1371.370197762905,0.3968253968253968,32,21,,,,,,,,,
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",[],,{},complete,2.1251451999987694,0.8019363626747735,42.32524626562065,46876.80881069794,79295.83865601663,94074.7041516699,29452.539678470304,20009.88797661345,-718.9120669548352,0.4523809523809524,32,21,,,,,,,,,
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 32, ""hidden_layer_sizes"": [64], ""learning_rate_init"": 0.001}",[],0.001,"{""final_iterations"": 309}",complete,32.3363988000001,0.8898878885438704,33.40236697668947,34952.094752372315,52966.73639477164,61169.90328511994,23771.02805822667,13846.069140375912,-2277.0117455486134,0.5476190476190477,32,21,,,,,,,,,
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_no_tl,"Two-stage, no transfer",Mean,149367.6454396045,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 49, ""low"": 54}",complete,28.438671100000647,0.8935955313911426,33.84324005017565,34358.610910376854,52132.36767278059,61981.133372623946,23400.139882236246,16038.559703561616,3028.526236020048,0.42857142857142855,32,21,0.8727272727272727,0.96,0.9142857142857143,167.0,126.0,76.0,50.0,71.0,55.0
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149367.6454396045,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 54}",complete,36.80602499999986,0.7628449986863637,36.591839944895156,51294.61892034051,88563.18491985038,107508.75904780983,30626.385127443125,18536.048408178875,-328.95300269839396,0.38095238095238093,32,21,0.8727272727272727,0.96,0.9142857142857143,167.0,126.0,76.0,50.0,71.0,55.0
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149367.6454396045,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 3, ""low"": 54}",complete,5.00618250000025,0.77941346921489,36.79028023172955,49470.37005227144,83866.54039665547,102478.40316876468,30917.065896671167,18586.583927017116,-2035.6005134275806,0.3888888888888889,32,21,0.8727272727272727,0.96,0.9142857142857143,167.0,126.0,76.0,50.0,71.0,55.0
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149367.6454396045,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 12, ""low"": 54}",complete,7.0409261000004335,0.8699963925589145,35.272729579835755,37978.11153276412,58411.697691726135,67292.07799206492,25831.53862906638,18536.048408178875,8392.666923988761,0.373015873015873,32,21,0.8727272727272727,0.96,0.9142857142857143,167.0,126.0,76.0,50.0,71.0,55.0
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_no_tl,"Two-stage, no transfer",Q3,180607.26672,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.001,"{""high"": 11, ""low"": 34}",complete,17.621791999999914,0.8294171708508956,33.88551512754918,43503.411998850985,76031.58797472785,84458.2594859415,25914.278949941407,14966.889602275776,466.77409811510176,0.373015873015873,32,21,0.9629629629629629,0.8125,0.8813559322033898,219.0,74.0,94.0,32.0,99.0,27.0
51,seed_51,B_no_component_costs,7cb7afdb1193a54f11bb0b32d22c46a42ebf03b34cd024b772cd7075257d9324,2738fc002bbee32f35e59b1bcd9f93799733d098b0f3796ed8a7ad71b2cd3248,two_stage_tl_exploratory,"Two-stage, transfer",Q3,180607.26672,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 86, ""low"": 34}",complete,18.874621500000103,0.85031644073819,33.26870543182836,40751.4169994607,71764.67451314277,81207.15521899436,24816.97592588634,13499.410864326794,-1813.832815280554,0.3968253968253968,32,21,0.9629629629629629,0.8125,0.8813559322033898,219.0,74.0,94.0,32.0,99.0,27.0
