seed,split_id,feature_set,train_index_hash,test_index_hash,record_type,fold,cutoff_rule,transfer_strategy,fold_training_cutoff_value,base_epochs,high_epochs,frozen_layers,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,selection_rank
42,seed_42,B_no_component_costs,ec2c5a575a0b1ee4de75df97ea8ba831680db19b0e9a19408adfd21c224436b7,b8d3dc52f3d64eaa2c6def794ef4b4b617249cc20aef64b0716876562347b736,fold,0,Mean,Conservative,151354.48145723078,36.0,200.0,"[""dense_3"", ""dense_4""]",0.5610507070710398,37.56915074972377,85911.76745768887,148590.88779842693,211123.49756196036,43627.33710852238,24618.525387535323,-6220.397816371654,0.5,27.0,13.0,
42,seed_42,B_no_component_costs,ec2c5a575a0b1ee4de75df97ea8ba831680db19b0e9a19408adfd21c224436b7,b8d3dc52f3d64eaa2c6def794ef4b4b617249cc20aef64b0716876562347b736,fold,0,Mean,Balanced,151354.48145723078,36.0,1.0,"[""dense_3""]",0.5401848952308015,41.321804300792735,87930.00416799227,143468.19456994985,201003.1053007784,49046.89924191169,29398.9411604126,5113.342896869291,0.4387755102040816,27.0,13.0,
42,seed_42,B_no_component_costs,ec2c5a575a0b1ee4de75df97ea8ba831680db19b0e9a19408adfd21c224436b7,b8d3dc52f3d64eaa2c6def794ef4b4b617249cc20aef64b0716876562347b736,fold,0,Mean,Aggressive,151354.48145723078,36.0,48.0,[],0.7355212721879782,34.91211672651993,66686.94932511341,112691.60489123772,148220.45633748677,36674.56927682094,18688.488872965165,-7248.148943751017,0.5612244897959183,27.0,13.0,
42,seed_42,B_no_component_costs,ec2c5a575a0b1ee4de75df97ea8ba831680db19b0e9a19408adfd21c224436b7,b8d3dc52f3d64eaa2c6def794ef4b4b617249cc20aef64b0716876562347b736,fold,0,Q3,Conservative,186391.97568,47.0,200.0,"[""dense_3"", ""dense_4""]",0.6365429375663729,31.49944938700262,78175.74578376816,142268.94815967337,197944.13596325103,35940.96534126422,16256.14842334875,-7388.354053911726,0.5204081632653061,27.0,13.0,
42,seed_42,B_no_component_costs,ec2c5a575a0b1ee4de75df97ea8ba831680db19b0e9a19408adfd21c224436b7,b8d3dc52f3d64eaa2c6def794ef4b4b617249cc20aef64b0716876562347b736,fold,0,Q3,Balanced,186391.97568,47.0,22.0,"[""dense_3""]",0.7438517019212744,31.771573963897364,65628.30900616567,114801.80145354535,152195.08282644872,34457.46355098003,17658.736391302547,-5957.905852685517,0.5816326530612245,27.0,13.0,
42,seed_42,B_no_component_costs,ec2c5a575a0b1ee4de75df97ea8ba831680db19b0e9a19408adfd21c224436b7,b8d3dc52f3d64eaa2c6def794ef4b4b617249cc20aef64b0716876562347b736,fold,0,Q3,Aggressive,186391.97568,47.0,12.0,[],0.536815489013675,37.26765116905907,88251.58030607362,151346.54789650123,193371.9990602922,46461.559216254806,18278.19091832389,6947.126395946681,0.5,27.0,13.0,
42,seed_42,B_no_component_costs,ec2c5a575a0b1ee4de75df97ea8ba831680db19b0e9a19408adfd21c224436b7,b8d3dc52f3d64eaa2c6def794ef4b4b617249cc20aef64b0716876562347b736,fold,0,Q3+IQR/2,Conservative,235431.62442,33.0,157.0,"[""dense_3"", ""dense_4""]",0.6460805631836115,32.42211940676158,77143.20604805967,134102.92223299277,188481.77994334907,38135.216169587686,15280.835549537864,-7522.233558611166,0.5510204081632653,27.0,13.0,
42,seed_42,B_no_component_costs,ec2c5a575a0b1ee4de75df97ea8ba831680db19b0e9a19408adfd21c224436b7,b8d3dc52f3d64eaa2c6def794ef4b4b617249cc20aef64b0716876562347b736,fold,0,Q3+IQR/2,Balanced,235431.62442,33.0,3.0,"[""dense_3""]",0.6890005333037945,31.320560864386454,72314.4852412548,126730.68327257174,178720.03466372826,35634.18072983766,15280.835549537864,-10989.4304772376,0.5612244897959183,27.0,13.0,
42,seed_42,B_no_component_costs,ec2c5a575a0b1ee4de75df97ea8ba831680db19b0e9a19408adfd21c224436b7,b8d3dc52f3d64eaa2c6def794ef4b4b617249cc20aef64b0716876562347b736,fold,0,Q3+IQR/2,Aggressive,235431.62442,33.0,18.0,[],0.6352182690206241,32.59047575761191,78318.07726786031,138351.1069673316,192618.9742878786,38997.81897841978,15280.835549537864,-7251.530611744045,0.5510204081632653,27.0,13.0,
42,seed_42,B_no_component_costs,ec2c5a575a0b1ee4de75df97ea8ba831680db19b0e9a19408adfd21c224436b7,b8d3dc52f3d64eaa2c6def794ef4b4b617249cc20aef64b0716876562347b736,fold,1,Mean,Conservative,158536.77834976473,38.0,200.0,"[""dense_3"", ""dense_4""]",0.7653317925151507,27.417235056853496,51313.23063570106,102060.94009783633,115973.95312426171,30167.99194027369,19767.946598216346,2073.0780542772004,0.35714285714285715,19.0,14.0,
