seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
49,seed_49,A_all_21,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,single,CatBoost,,,,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.1}",[],,{},complete,45.22301819999984,0.917871571487596,15.384821896117753,27311.324330350064,43675.1972967028,52679.94732795148,16619.772839702273,7843.031330520098,-3737.6684574348856,0.5793650793650794,37,24,,,,,,,,,
49,seed_49,A_all_21,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,single,XGBoost,,,,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 600}",[],,{},complete,7.901224600000205,0.8791210261124276,19.876015318085795,33133.81061357274,55321.507657988426,66245.32825543573,20891.47765472966,10924.12766125,-5256.60456659475,0.5317460317460317,37,24,,,,,,,,,
49,seed_49,A_all_21,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",[],,{},complete,1.7709886999991795,0.818565673534611,30.5298493113487,40593.428357501376,53628.11019349879,64690.541098957685,25302.61774471846,15575.189559581531,-1570.3657502617139,0.5555555555555556,37,24,,,,,,,,,
49,seed_49,A_all_21,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 64, ""hidden_layer_sizes"": [128], ""learning_rate_init"": 0.001}",[],0.001,"{""final_iterations"": 485}",complete,25.164335800000117,0.9401404602291704,14.290968596045026,23316.464037485508,35164.17177051265,41370.74650401656,14757.525884391547,8603.658581579424,3062.7292742867858,0.40476190476190477,37,24,,,,,,,,,
49,seed_49,A_all_21,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_no_tl,"Two-stage, no transfer",Mean,148264.22161079905,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 60, ""low"": 155}",complete,43.37727300000006,0.9376094649465404,18.648348237203386,23804.296893451257,34984.52829542923,41548.66876569761,15782.259829103106,10288.75764712086,667.2697047814167,0.3888888888888889,37,24,0.896551724137931,0.896551724137931,0.896551724137931,175.0,118.0,68.0,58.0,68.0,58.0
49,seed_49,A_all_21,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148264.22161079905,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 71, ""low"": 155}",complete,15.3312777000001,0.8337712528394101,23.198162592849396,38855.19286942379,57045.68953022871,67170.22788219545,24853.55906385888,13418.112091301242,3075.557611691539,0.3412698412698413,37,24,0.896551724137931,0.896551724137931,0.896551724137931,175.0,118.0,68.0,58.0,68.0,58.0
49,seed_49,A_all_21,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148264.22161079905,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 97, ""low"": 155}",complete,19.34003919999941,0.8815883339086721,20.066327632371973,32793.913675307216,54426.1282524428,66009.09062876452,20271.72748106572,10990.07928224394,667.3460244479932,0.373015873015873,37,24,0.896551724137931,0.896551724137931,0.896551724137931,175.0,118.0,68.0,58.0,68.0,58.0
49,seed_49,A_all_21,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Mean,148264.22161079905,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 37, ""low"": 155}",complete,10.877563200000623,0.9119336682154954,18.549227785640607,28281.403415251687,47173.7733299503,56668.564137551715,17051.965447750998,9269.514347488075,-9047.537589791722,0.5317460317460317,37,24,0.896551724137931,0.896551724137931,0.896551724137931,175.0,118.0,68.0,58.0,68.0,58.0
49,seed_49,A_all_21,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_no_tl,"Two-stage, no transfer",Q3,177010.71696000002,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 59, ""low"": 36}",complete,24.669781300000068,0.9081093263484117,20.867194285464027,28888.947582567554,40196.9564947002,45145.8560862067,19046.193603074043,8563.21910148365,349.62155077179824,0.47619047619047616,37,24,0.7906976744186046,0.918918918918919,0.85,219.0,74.0,89.0,37.0,83.0,43.0
49,seed_49,A_all_21,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,two_stage_tl_exploratory,"Two-stage, transfer",Q3,177010.71696000002,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 100, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 42, ""low"": 36}",complete,10.536172699999952,0.8606884151639033,22.118814285179567,35570.47131044899,53914.27733908277,61554.013402827,22387.897434797844,11476.762987768452,-784.9178629423782,0.47619047619047616,37,24,0.7906976744186046,0.918918918918919,0.85,219.0,74.0,89.0,37.0,83.0,43.0
