seed,split_id,feature_set,train_index_hash,test_index_hash,record_type,fold,cutoff_rule,transfer_strategy,fold_training_cutoff_value,base_epochs,high_epochs,frozen_layers,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,selection_rank
49,seed_49,C_physical_quantity,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,0,Mean,Conservative,140871.19882114936,62.0,194.0,"[""dense_3"", ""dense_4""]",0.5466515405240957,31.833931957534883,69221.60839378471,91854.75017501618,118339.79621799795,39602.550914527106,24016.771701070254,2822.4536005076693,0.40816326530612246,43.0,24.0,
49,seed_49,C_physical_quantity,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,0,Mean,Balanced,140871.19882114936,62.0,17.0,"[""dense_3""]",0.5311268528928853,27.204327254937805,70396.86100784631,99214.90752353879,129284.93905006407,36403.07216527885,21379.222320620796,246.69948357366837,0.45918367346938777,43.0,24.0,
49,seed_49,C_physical_quantity,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,0,Mean,Aggressive,140871.19882114936,62.0,26.0,[],0.64752466694182,26.757148113486238,61036.55013280783,84367.6560219254,111283.19004754223,34258.958428376805,17930.73285341532,-4107.85017813745,0.5612244897959183,43.0,24.0,
49,seed_49,C_physical_quantity,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,0,Q3,Conservative,161294.09544,36.0,200.0,"[""dense_3"", ""dense_4""]",0.6017622864595957,30.722099069547365,64877.90341701028,87132.21774444087,111672.1859106226,36047.6098390324,20725.651209433054,-2226.089731268878,0.5510204081632653,43.0,24.0,
49,seed_49,C_physical_quantity,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,0,Q3,Balanced,161294.09544,36.0,5.0,"[""dense_3""]",0.610620197559838,32.233679943779755,64152.31370364281,83617.80652317166,105763.18786461792,34575.70511162988,18002.92738602958,-3048.5218633630475,0.5918367346938775,43.0,24.0,
49,seed_49,C_physical_quantity,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,0,Q3,Aggressive,161294.09544,36.0,1.0,[],0.4935463007880757,38.964429014673264,73163.67093449026,92766.53234802364,113704.36863586743,44218.75168136933,24083.355167231595,10357.68188035593,0.5306122448979592,43.0,24.0,
49,seed_49,C_physical_quantity,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,0,Q3+IQR/2,Conservative,201502.21662000002,181.0,200.0,"[""dense_3"", ""dense_4""]",0.6555069384059318,22.10959741260474,60341.465498238395,86983.51875455567,112779.63152910404,33010.81060385461,15560.172886784188,-3095.159401044925,0.5,43.0,24.0,
49,seed_49,C_physical_quantity,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,0,Q3+IQR/2,Balanced,201502.21662000002,181.0,12.0,"[""dense_3""]",0.6973110962362126,21.3639990230412,56561.88366203804,81565.02194806052,102863.07814172101,31424.64174203392,13187.912663106239,-7670.683865862257,0.5408163265306123,43.0,24.0,
49,seed_49,C_physical_quantity,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,0,Q3+IQR/2,Aggressive,201502.21662000002,181.0,46.0,[],0.6644626224396702,22.229608003809368,59551.9609823956,85623.68311922782,105473.2983072732,33221.338551673034,14421.011221909866,-6103.740113751645,0.5510204081632653,43.0,24.0,
49,seed_49,C_physical_quantity,5fdd2120bce3bbca42504784483b70fde3848531e4c5d707519cd971a00b2765,d3be780cdc03137d1d5656de7fd3069a46fb445bca278aae3dadc5b0859735a8,fold,1,Mean,Conservative,150117.08134153846,95.0,90.0,"[""dense_3"", ""dense_4""]",0.6537920390899606,23.183739856719836,69472.14151562442,130696.9158572328,151020.73699377428,36176.00914037238,16185.693182926156,-15272.509590068998,0.5714285714285714,23.0,17.0,
