seed,split_id,feature_set,train_index_hash,test_index_hash,model_family,model,cutoff_rule,training_derived_cutoff_value,transfer_strategy,selected_hyperparameters,frozen_layers,learning_rate,training_epochs,run_status,elapsed_seconds,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,CatBoost,,,,"{""depth"": 4, ""iterations"": 600, ""learning_rate"": 0.03}",[],,{},complete,36.87269059999926,0.8577107814796361,30.0963718809247,37071.217518577556,60292.233748515406,70229.86401335525,23801.638329690257,12883.423941149384,-2497.0611385675165,0.49206349206349204,28,20,,,,,,,,,
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,XGBoost,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",[],,{},complete,7.2234711999990395,0.8609271747909232,32.12061423096416,36649.832254068875,56823.615708637,65767.10374848355,24745.925843880992,15038.569734999997,-532.669216694413,0.4444444444444444,28,20,,,,,,,,,
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,Monotonic GBM,,,,"{""learning_rate"": 0.03, ""max_depth"": 3, ""n_estimators"": 300}",[],,{},complete,2.112367199999426,0.7469540966265733,41.09326894526173,49436.817813665526,70526.22067813293,81277.27408156551,32432.73673537256,16350.019907026784,5708.593900611112,0.4444444444444444,28,20,,,,,,,,,
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,single,ANN,,,,"{""activation"": ""relu"", ""batch_size"": 64, ""hidden_layer_sizes"": [128, 64], ""learning_rate_init"": 0.0001}",[],0.0001,"{""final_iterations"": 456}",complete,29.712515600000188,0.8844263959725975,31.59582069136438,33410.285038147165,53343.34428187761,60764.92249178273,21575.055419399767,13428.722763124519,871.5224201594367,0.5,28,20,,,,,,,,,
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_no_tl,"Two-stage, no transfer",Mean,149455.57376518776,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.001,"{""high"": 19, ""low"": 85}",complete,26.554636599999867,0.6618215603104287,43.76223558435859,57150.99693840217,71168.35967147932,82512.71198333552,33402.24127380163,20087.74766934741,7329.967439722767,0.35714285714285715,28,20,0.8545454545454545,0.94,0.8952380952380953,167.0,126.0,76.0,50.0,71.0,55.0
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149455.57376518776,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 85}",complete,33.31348569999864,0.6753658161012576,39.43945880328235,55994.836010855885,86057.7969417361,99753.26849064148,34720.74882178943,19768.861518893384,3100.158798776246,0.373015873015873,28,20,0.8545454545454545,0.94,0.8952380952380953,167.0,126.0,76.0,50.0,71.0,55.0
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149455.57376518776,Balanced,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.01, ""trainable_hidden"": 1}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}","[""dense_3""]",0.01,"{""high"": 9, ""low"": 85}",complete,5.963533100000859,0.8283669184837124,34.73548270272565,40714.71063486349,55197.8397164816,60777.91530207446,25799.205167185628,13618.224995871555,-182.23446011727725,0.4126984126984127,28,20,0.8545454545454545,0.94,0.8952380952380953,167.0,126.0,76.0,50.0,71.0,55.0
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Mean,149455.57376518776,Aggressive,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.05, ""trainable_hidden"": ""all""}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}}",[],0.05,"{""high"": 13, ""low"": 85}",complete,7.0439695999994,0.6673877722608488,44.870558652460915,56678.7101179687,58168.225612595044,66005.03716670755,28946.084865388235,13871.034391072892,4887.447683659149,0.40476190476190477,28,20,0.8545454545454545,0.94,0.8952380952380953,167.0,126.0,76.0,50.0,71.0,55.0
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_no_tl,"Two-stage, no transfer",Q3,186341.08104000002,,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}",[],0.001,"{""high"": 87, ""low"": 32}",complete,28.739424400000644,0.47918096998130355,52.60633125893348,70924.17206957925,59408.06248001671,69122.11407105885,26976.861047983333,11572.540629967472,7398.543593363247,0.40476190476190477,28,20,0.8064516129032258,0.8928571428571429,0.847457627118644,219.0,74.0,98.0,28.0,95.0,31.0
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,two_stage_tl_exploratory,"Two-stage, transfer",Q3,186341.08104000002,Conservative,"{""ann"": {""activation"": ""relu"", ""batch_size"": 32, ""layers"": [128, 64], ""lr"": 0.001}, ""strategy"": {""lr"": 0.001, ""trainable_hidden"": 0}, ""svm"": {""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}}","[""dense_3"", ""dense_4""]",0.001,"{""high"": 200, ""low"": 32}",complete,33.406988400000046,0.8304125736292153,32.026194702318044,40471.34869080626,64150.66044423215,68829.6471651485,25657.673545132486,12923.617684001692,4845.515791525855,0.36507936507936506,28,20,0.8064516129032258,0.8928571428571429,0.847457627118644,219.0,74.0,98.0,28.0,95.0,31.0
