seed,split_id,feature_set,train_index_hash,test_index_hash,cutoff_rule,training_derived_cutoff_value,selected_hyperparameters,cv_f1,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count,elapsed_seconds
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,Mean,149455.57376518776,"{""C"": 50, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.872995010344408,0.8545454545454545,0.94,0.8952380952380953,167,126,76,50,71,55,0.35572959999990417
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,Q3,186341.08104000002,"{""C"": 50, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.8028985507246377,0.8064516129032258,0.8928571428571429,0.847457627118644,219,74,98,28,95,31,0.33651000000099884
47,seed_47,C_physical_quantity,3f0134afbd7c57daa14c50b802030b63752f729f44855ec6e684d9349c761e88,e0aab9c21368a8ad6eb1b90ec32048d4b3928446fd906ea45d89df1ad5a2dee7,Q3+IQR/2,236416.03020000004,"{""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.7651998916366732,0.9375,0.75,0.8333333333333334,253,40,106,20,110,16,0.33092759999999544
