seed,split_id,feature_set,train_index_hash,test_index_hash,cutoff_rule,training_derived_cutoff_value,selected_hyperparameters,cv_f1,classifier_precision,classifier_recall,classifier_f1,train_low_count,train_high_count,test_true_low_count,test_true_high_count,test_predicted_low_count,test_predicted_high_count,elapsed_seconds
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,Mean,148157.26402827346,"{""C"": 100, ""gamma"": ""auto"", ""kernel"": ""rbf""}",0.8966610933779195,0.88,0.8627450980392157,0.8712871287128713,167,126,75,51,76,50,0.24733119999973496
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,Q3,182425.19112,"{""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.8784584210116124,0.8846153846153846,0.7931034482758621,0.8363636363636363,219,74,97,29,100,26,0.2244937000000391
46,seed_46,A_all_21,f9cfd6983a0b656d566c45e49a43f7fefb1892ddb865b6160cc1c399ba414ea0,366561bc4e5c83c690827e0e5ba276acd41e534e0619a40d66447ecee81fdebb,Q3+IQR/2,231146.88912,"{""C"": 10, ""gamma"": ""auto"", ""kernel"": ""linear""}",0.8804939961780897,0.9333333333333333,0.6666666666666666,0.7777777777777778,249,44,105,21,111,15,0.22730150000006688
