seed,split_id,feature_set,train_index_hash,test_index_hash,record_type,fold,cutoff_rule,transfer_strategy,fold_training_cutoff_value,base_epochs,high_epochs,frozen_layers,r2,mape_pct,rmse,rmse_q3,rmse_q3_iqr2,mae,median_ae,mean_error,underestimation_rate,n_rmse_q3,n_rmse_q3_iqr2,selection_rank
43,seed_43,B_no_component_costs,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,fold,0,Mean,Conservative,142645.11869314933,47.0,200.0,"[""dense_3"", ""dense_4""]",0.7082167680635099,32.64212522045534,72819.06262296975,121260.17544628782,144689.2860525587,37882.56764090663,20981.329662798147,-8074.823616712365,0.40816326530612246,31.0,21.0,
43,seed_43,B_no_component_costs,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,fold,0,Mean,Balanced,142645.11869314933,47.0,14.0,"[""dense_3""]",0.7140009935935246,30.19602061399109,72093.67776370443,123132.12605361828,146229.50759350503,33131.31573778151,15470.021276807049,-2543.2885990678546,0.3673469387755102,31.0,21.0,
43,seed_43,B_no_component_costs,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,fold,0,Mean,Aggressive,142645.11869314933,47.0,9.0,[],0.6942266449012017,31.27687960116299,74544.35102265175,127387.90470093474,152285.3381718035,36649.99906786469,19504.125957309494,-14117.209053698443,0.45918367346938777,31.0,21.0,
43,seed_43,B_no_component_costs,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,fold,0,Q3,Conservative,170057.95092,41.0,200.0,"[""dense_3"", ""dense_4""]",0.6581014281608024,30.9393202426269,78824.92427783019,136305.9071108392,160720.1303752251,35514.12991920183,16780.178575427068,-4369.053770725526,0.4489795918367347,31.0,21.0,
43,seed_43,B_no_component_costs,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,fold,0,Q3,Balanced,170057.95092,41.0,3.0,"[""dense_3""]",0.6567189695336124,30.73675632965948,78984.12684711032,136065.29888467133,160474.1389599537,34809.645836320546,15461.062093401291,-6959.154892371408,0.45918367346938777,31.0,21.0,
43,seed_43,B_no_component_costs,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,fold,0,Q3,Aggressive,170057.95092,41.0,1.0,[],0.5994145753367911,35.925971861838015,85322.28753149985,143793.8306743821,162063.40263369502,44337.47595375066,19408.88825590913,14236.602043444824,0.3979591836734694,31.0,21.0,
43,seed_43,B_no_component_costs,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,fold,0,Q3+IQR/2,Conservative,213826.73814,39.0,82.0,"[""dense_3"", ""dense_4""]",0.7955876381053824,26.446699784201762,60949.26841132279,104960.50660578556,124379.83031365735,29869.3224578386,13893.951976087315,-8543.727822914647,0.47959183673469385,31.0,21.0,
43,seed_43,B_no_component_costs,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,fold,0,Q3+IQR/2,Balanced,213826.73814,39.0,1.0,"[""dense_3""]",0.8342267779558487,27.94657351569113,54887.33040857102,93791.61989986217,106479.63426144706,31799.83999542807,18682.513066804655,1030.7915989099072,0.41836734693877553,31.0,21.0,
43,seed_43,B_no_component_costs,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,fold,0,Q3+IQR/2,Aggressive,213826.73814,39.0,20.0,[],0.6285574097829604,27.90049127493029,82160.06391949653,143571.1916388415,171216.47986319667,36564.4531815462,17568.236748934367,-19590.115474870105,0.5204081632653061,31.0,21.0,
43,seed_43,B_no_component_costs,27ca6bd09e7cb3bd5f7eec2fd33521faae62261040e2913cdd814ecbe88dc452,841dd3f96c71e5aaaa3280e2e0b2dbc161f6ec361c973095c51218827f5e491b,fold,1,Mean,Conservative,150922.28660822625,110.0,97.0,"[""dense_3"", ""dense_4""]",0.5728398890018986,32.295159024688765,65453.54352404103,114601.7349463818,138568.3211603653,39331.28250431294,27371.103641694644,7920.007812201649,0.29591836734693877,22.0,14.0,
